cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
1.7296717991,EF065513,0.19774011299435,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29114,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Rousettus leschenaultii,unknown,"","Bat coronavirus HKU9-1, complete genome",Rousettus bat coronavirus HKU9,9408,0.547931679009294,-0.724178793447341
1.7512944134,MG762674,0.209039548022599,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29134,"Luo,Y., Li,B., Jiang,R.D., Hu,B.J., Luo,D.S., Zhu,G.J., Hu,B., Liu,H.Z., Zhang,Y.Z., Yang,X.L., Shi,Z.L.",29500692,China,Rousettus sp.,unknown,11/1/2009,"Rousettus bat coronavirus HKU9 isolate Rousettus spp/Jinghong/2009, complete genome",Rousettus bat coronavirus HKU9,,0.560355179318231,-0.470738717575894
1.5995138899,MK211379,0.231638418079096,Coronavirus BtRt-BetaCoV/GX2018,Betacoronavirus,Betacoronavirus,29752,"Han,Y., Wu,Z.","",China,Rhinolophus affinis,unknown,2016-09,"Coronavirus BtRt-BetaCoV/GX2018, complete genome",Bat Coronavirus BtRt-BetaCoV,59477,0.46969976427095,-0.515619437848075
1.5912200242,MK492263,0.242937853107345,Bat coronavirus,Unknown,Betacoronavirus,29585,"Lim,X.F., Lee,C.B., Pascoe,S.M., How,C.B., Chan,S., Tan,J.H., Yang,X., Zhou,P., Shi,Z., Sessions,O.M., Wang,L.-F., Ng,L.C., Anderson,D.E., Yap,G.","",Singapore,Cynopterus brachyotis,unknown,2015,"Bat coronavirus strain BtCoV92, complete genome",Bat coronavirus,58060,0.464501032817307,-0.346655608266243
1.0902696847,KF636752,0.265536723163842,Bat Hp-betacoronavirus Zhejiang2013,Betacoronavirus,Betacoronavirus,31491,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Hipposideros pratti,unknown,4/29/2013,"Bat Hp-betacoronavirus/Zhejiang2013, complete genome",Bat Hp-betacoronavirus Zhejiang2013,188569,0.0864250827944383,-1.77689469941982
0.3047235193,EPIISL1699444,0.649717514124294,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29712,"","","",Rhinolophus stheno,"","",RsYN04,"",,-1.18835040758733,-1.26886999100558
0.304723501,EPIISL1699448,0.649717514124294,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29712,"","","",Rhinolophus malayanus,"","",RmYN08,"",,-1.18835046764177,-1.26887028395081
0.1419564589,EPIISL410721,0.92090395480226,SARS-like,Betacoronavirus,Betacoronavirus,,"","","",Manis javanica,"",2019,"",SARS-like,,-1.95223489586548,-0.253409616124244
0.0887477711,EPIISL1699446,0.909604519774011,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29793,"","","",Rhinolophus pusillus,"","",RpYN06,"",,-2.42195696530818,-2.80966769625799
0.1330612006,MW251308,0.864406779661017,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29832,"","","",Rhinolophus acuminatus,"","",Bat coronavirus RacCS203,SARS-like,,-2.01694610171196,-1.56256570122629
0.1028291181,EPIISL412977,0.84180790960452,SARS-like,Betacoronavirus,Betacoronavirus,,"","","",Rhinolophus malayanus,Faeces,25/6/2019,"",SARS-like,,-2.27468671606878,-3.31173234482737
0.0418757737999997,MN996532,0.988700564971751,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29855,"Zhou,P., Yang,X.-L., Wang,X.-G., Hu,B., Zhang,L., Zhang,W., Si,H.-R., Zhu,Y., Li,B., Huang,C.-L., Chen,H.-D., Chen,J., Luo,Y., Guo,H., Jiang,R.-D., Liu,M.-Q., Chen,Y., Shen,X.-R., Wang,X., Zheng,X.-S., Zhao,K., Chen,Q.-J., Deng,F., Liu,L.-L., Yan,B., Zhan,F.-X., Wang,Y.-Y., Xiao,G.-F., Shi,Z.-L., Yu,P., Si,H.R., Yang,X.L., Shi,Z.L.","",China,Rhinolophus affinis,feces,7/24/2013,"Bat coronavirus RaTG13, complete genome",Bat Coronavirus RaTG13,59477,-3.17304781020167,-5.55906787966975
0.0905418066999997,EPIISL852604,0.858757062146893,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29787,"","","",Rhinolophus shameli,"","",RShSTT182,"",,-2.40194358245727,-3.67978816427115
0.2032584833,MT040333,0.909604519774011,Pangolin coronavirus,Betacoronavirus,Betacoronavirus,29805,"Cao,W., Jia,N., Zhang,Y., Tong,Y., Jiang,J., Jiang,B., Li,J., Yuan,T., Li,W., Qiang,X., Qin,S., Pei,G.","",China,Manis javanica,unknown,2017,"Pangolin coronavirus isolate PCoV_GX-P4L, complete genome",Pangolin coronavirus,9974,-1.59327679317185,1.2876311754697
0.2034910974,MT072864,0.903954802259887,Pangolin coronavirus,Betacoronavirus,Betacoronavirus,29795,"Cao,W., Jia,N., Zhang,Y., Tong,Y., Jiang,J., Jiang,B., Li,J., Yuan,T., Li,W., Qiang,X., Qin,S., Pei,G.","",China,Manis pentadactyla,unknown,2018,"Pangolin coronavirus isolate PCoV_GX-P2V, complete genome",Pangolin coronavirus,143292,-1.59213302247658,1.19400232304989
0.3077969434,LC556375,0.76271186440678,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29718,"","","",Rhinolophus cornutus,"","",Severe acute respiratory syndrome-related coronavirus,SARS-like,,-1.178314988101,0.734351298545874
0.406679371600001,KY352407,0.661016949152542,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29274,"Tao,Y., Tong,S., Chommanard,C., Kuzmin,I.",31296683,Kenya,Rhinolophus sp.,feces,2007-08,"Severe acute respiratory syndrome-related coronavirus strain BtKY72, complete genome",SARS-like,,-0.899730188771609,0.315389115296627
0.3920319794,NC_014470,0.632768361581921,Bat coronavirus BM48-31/BGR/2008,Unknown,Betacoronavirus,29276,"Drexler,J.F., Gloza-Rausch,F., Glende,J., Corman,V.M., Muth,D., Goettsche,M., Seebens,A., Niedrig,M., Pfefferle,S., Yordanov,S., Zhelyazkov,L., Hermanns,U., Vallo,P., Lukashev,A., Muller,M.A., Deng,H., Herrler,G., Drosten,C.",20686038,Bulgaria,Rhinolophus blasii,unknown,2008,"Bat coronavirus BM48-31/BGR/2008, complete genome",Bat coronavirus BM48-31/BGR/2008,519037,-0.936411862417108,-0.346133054665668
0.3044741522,EPIISL1098866,0.875706214689266,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29749,"","","",Rhinolophus bat,"","",PrC31,"",,-1.1891690814779,2.68587939751568
0.3016908683,MG772933,0.892655367231638,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29802,"Hu,D., Zhu,C., Ai,L., He,T., Wang,Y., Ye,F., Yang,L., Ding,C., Zhu,X., Lv,R., Zhu,J., Hassan,B., Feng,Y., Tan,W., Wang,C.",30209269,China,Rhinolophus sinicus,unknown,2017-02,"Bat SARS-like coronavirus isolate bat-SL-CoVZC45, complete genome",Bat SARS-like,89399,-1.19835240075945,2.95244523500069
0.3273073878,DQ022305,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29711,"","","",Rhinolophus sinicus,"","",Bat SARS coronavirus HKU3-1,SARS-like,,-1.11685552577741,0.932373580868045
0.3145243249,KF294457,0.751412429378531,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29676,"","","",Rhinolophus monoceros,"","",Bat SARS-like coronavirus,SARS-like,,-1.1566938611585,0.642731973333092
0.3697530072,DQ648856,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29704,"","","",Rhinolophus ferrumequinum,"","",Bat CoV 273/2005,SARS-like,,-0.99492004436142,1.12807748784287
0.3775775381,DQ412042,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29709,"Li,W., Shi,Z., Yu,M., Ren,W., Smith,C., Epstein,J.H., Wang,H., Crameri,G., Hu,Z., Zhang,H., Zhang,J., McEachern,J., Field,H., Daszak,P., Eaton,B.T., Zhang,S., Wang,L.F., Ren,W.Z., Li,W.D., Zhou,P., Hao,P., Zhang,S.Y., Zhao,G.P., Zhong,Y., Wang,S.Y., Wang,L.-F., Shi,Z.L.",16195424,"",Rhinolophus ferrumequinum,unknown,"","Bat SARS coronavirus Rf1, complete genome",Bat SARS-like,59479,-0.973979332444134,1.22937575099282
0.3722207776,KY770860,0.740112994350282,Bat coronavirus,Unknown,Betacoronavirus,29651,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Rhinolophus ferrumequinum,unknown,2012,"Bat coronavirus isolate Jiyuan-84, complete genome",Bat coronavirus,59479,-0.988268112581402,1.25874880810097
0.3842843805,KJ473811,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29037,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2012,"BtRf-BetaCoV/JL2012, complete genome",Severe acute respiratory syndrome-related coronavirus,59479,-0.956372426265431,0.921461207757157
0.3460287276,JX993987,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29484,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Rhinolophus pusillus,unknown,2011-09,"Bat coronavirus Rp/Shaanxi2011, complete genome",Bat SARS-like,159858,-1.06123347962536,1.00437881433881
0.3312105701,DQ648857,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29741,"","","",Rhinolophus macrotis,"","",Bat CoV 279/2005,SARS-like,,-1.10500094242715,0.793507676410328
0.3325614389,DQ412043,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29749,"Li,W., Shi,Z., Yu,M., Ren,W., Smith,C., Epstein,J.H., Wang,H., Crameri,G., Hu,Z., Zhang,H., Zhang,J., McEachern,J., Field,H., Daszak,P., Eaton,B.T., Zhang,S., Wang,L.F., Ren,W.Z., Li,W.D., Zhou,P., Hao,P., Zhang,S.Y., Zhao,G.P., Zhong,Y., Wang,S.Y., Wang,L.-F., Shi,Z.L.",16195424,"",Rhinolophus macrotis,unknown,"","Bat SARS coronavirus Rm1, complete genome",Bat SARS-like,196889,-1.10093065730908,0.813095252039645
0.3388811239,KJ473814,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29658,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/HuB2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.08210590006137,1.10011954177126
0.3452754379,EPIISL1699443,0.751412429378531,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29737,"","","",Rhinolophus sinicus,"","",RsYN03,"",,-1.06341280975452,1.09210841067371
0.3659926748,JX993988,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29452,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Chaerephon plicatus,unknown,2011,"Bat coronavirus Cp/Yunnan2011, complete genome",Bat SARS-like,478698,-1.00514195998871,1.47343364993465
0.3668460314,KF569996,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29805,"He,B., Zhang,Y., Xu,L., Yang,W., Yang,F., Feng,Y., Xia,L., Zhou,J., Zhen,W., Guo,H., Zhang,H., Tu,C.",24719429,China,Rhinolophus affinis,unknown,2011,"Rhinolophus affinis coronavirus isolate LYRa11, complete genome",Severe acute respiratory syndrome-related coronavirus,59477,-1.00281305192617,1.4847761608784
0.3557382388,MK211374,0.700564971751413,Coronavirus BtRl-BetaCoV/SC2018,Betacoronavirus,Betacoronavirus,29648,"Han,Y., Wu,Z.","",China,Rhinolophus,unknown,2016-08,"Coronavirus BtRl-BetaCoV/SC2018, complete genome",Coronavirus BtRl-BetaCoV/SC2018,,-1.03356010285383,0.35570058981302
0.3416332351,DQ071615,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29736,"Li,W., Shi,Z., Yu,M., Ren,W., Smith,C., Epstein,J.H., Wang,H., Crameri,G., Hu,Z., Zhang,H., Zhang,J., McEachern,J., Field,H., Daszak,P., Eaton,B.T., Zhang,S., Wang,L.F., Wang,L.-F.",16195424,China,Chiroptera,unknown,"","Bat SARS coronavirus Rp3, complete genome",Bat SARS-like,,-1.07401752935302,0.942725195834911
0.3481029045,MK211378,0.740112994350282,Coronavirus BtRs-BetaCoV/YN2018D,Betacoronavirus,Betacoronavirus,30213,"Han,Y., Wu,Z.","",China,Rhinolophus affinis,unknown,2016-09,"Coronavirus BtRs-BetaCoV/YN2018D, complete genome",Bat Coronavirus BtRs-BetaCoV,59477,-1.05525714033285,0.935089037757349
0.3450421386,KY417142,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29725,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Aselliscus stoliczkanus,unknown,5/12/2014,"Bat SARS-like coronavirus isolate As6526, complete genome",SARS-like,188568,-1.0640887285398,0.892538317453677
0.3458690613,MK211377,0.72316384180791,Coronavirus BtRs-BetaCoV/YN2018C,Betacoronavirus,Betacoronavirus,29689,"Han,Y., Wu,Z.","",China,Rhinolophus affinis,unknown,2016-09,"Coronavirus BtRs-BetaCoV/YN2018C, complete genome",Coronavirus BtRs-BetaCoV/YN2018C,59477,-1.06169501109835,0.610693215873937
0.3557720797,KY770858,0.72316384180791,Bat coronavirus,Unknown,Betacoronavirus,29688,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Rhinolophus sinicus,unknown,2013,"Bat coronavirus isolate Anlong-103, complete genome",Bat coronavirus,89399,-1.0334649787238,0.746292292746942
0.3827831684,KU973692,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29722,"Wang,L., Fu,S., Cao,Y., Zhang,H., Feng,Y., Yang,W., Nie,K., Ma,X., Liang,G.",28352124,China,Rhinolophus pusillus,unknown,2012,"UNVERIFIED: SARS-related coronavirus isolate F46, complete genome",SARS-like,159858,-0.960286590067003,1.19714640768034
0.3750062964,MK211376,0.745762711864407,Coronavirus BtRs-BetaCoV/YN2018B,Betacoronavirus,Betacoronavirus,30256,"Han,Y., Wu,Z.","",China,Rhinolophus affinis,unknown,2016-09,"Coronavirus BtRs-BetaCoV/YN2018B, complete genome",Coronavirus BtRs-BetaCoV/YN2018B,59477,-0.980812462752683,1.39369982225952
0.3758022483,KT444582,0.751412429378531,SARS-like coronavirus WIV16,Betacoronavirus,Betacoronavirus,30290,"Yang,X.L., Hu,B., Wang,B., Wang,M.N., Zhang,Q., Zhang,W., Wu,L.J., Ge,X.Y., Zhang,Y.Z., Daszak,P., Wang,L.F., Shi,Z.L., Yang,X.-L., Li,W., Wang,M.-N., Wu,L.-J., Li,B., Ge,X.-Y., Zeng,L.-P., Zhang,Y.-Z., Shi,Z.-L.",26719272,China,Rhinolophus sinicus,feces,7/21/2013,"SARS-like coronavirus WIV16, complete genome",SARS-like coronavirus,89399,-0.978692209317103,1.50308766290015
0.3869607322,AY394981,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29726,"","","","","","",SARS coronavirus HGZ8L1-A,SARS,,-0.949432058283961,0.95488670493257
0.3884275123,AY304486,0.706214689265537,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29741,"","","",Paguma larvata,"","",Civet SARS CoV SZ3/2003,SARS-like,,-0.945648710109691,0.875174851313164
0.3899246415,AY613947,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29730,"","","",Homo sapiens,"","",SARS coronavirus GZ0402,SARS,,-0.941801785452249,0.991653199502463
0.3895514924,AY613950,0.706214689265537,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29728,"Song,H.D., Tu,C.C., Zhang,G.W., Wang,S.Y., Zheng,K., Lei,L.C., Chen,Q.X., Gao,Y.W., Zhou,H.Q., Xiang,H., Zheng,H.J., Chern,S.W., Cheng,F., Pan,C.M., Xuan,H., Chen,S.J., Luo,H.M., Zhou,D.H., Liu,Y.F., He,J.F., Qin,P.Z., Li,L.H., Ren,Y.Q., Liang,W.J., Yu,Y.D., Anderson,L., Wang,M., Xu,R.H., Wu,X.W., Zheng,H.Y., Chen,J.D., Liang,G., Gao,Y., Liao,M., Fang,L., Jiang,L.Y., Li,H., Chen,F., Di,B., He,L.J., Lin,J.Y., Tong,S., Kong,X., Du,L., Hao,P., Tang,H., Bernini,A., Yu,X.J., Spiga,O., Guo,Z.M., Pan,H.Y., He,W.Z., Manuguerra,J.C., Fontanet,A., Danchin,A., Niccolai,N., Li,Y.X., Wu,C.I., Zhao,G.P.",15695582,China,Paradoxurus hermaphroditus,unknown,"","SARS coronavirus PC4-227, complete genome",SARS,71117,-0.942759221125457,0.889078547739208
0.3891033488,AY572038,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29683,"Wang,M., Yan,M., Xu,H., Liang,W., Kan,B., Zheng,B., Chen,H., Zheng,H., Xu,Y., Zhang,E., Wang,H., Ye,J., Li,G., Li,M., Cui,Z., Liu,Y.F., Guo,R.T., Liu,X.N., Zhan,L.H., Zhou,D.H., Zhao,A., Hai,R., Yu,D., Guan,Y., Xu,J.",16485471,China: Southern China,Paguma larvata,feces,"","SARS coronavirus civet020, complete genome",SARS,9675,-0.94391029250078,1.27644032867318
0.3885689317,DQ497008,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29727,"Roberts,A., Deming,D., Paddock,C.D., Cheng,A., Yount,B., Vogel,L., Herman,B.D., Sheahan,T., Heise,M., Genrich,G.L., Zaki,S.R., Baric,R., Subbarao,K., Paddock,C., Herman,B., Genrich,G., Zaki,S., Ghedin,E., Sengamalay,N., Zaborsky,J.",17222058,"",Mus musculus,unknown,"","SARS coronavirus strain MA-15, complete genome",SARS,10090,-0.945284694540111,1.36850586665904
0.388298098,GU553365,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29644,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Hine,E., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Poon,L., Harrod,K.","",USA,Chlorocebus aethiops,lung,12/5/2007,"SARS coronavirus HKU-39849 isolate TCVSP-HARROD-00003, complete genome",SARS,9534,-0.945981940531042,1.36512038879283
3.3543216982,FJ376619,0.107344632768362,Bulbul coronavirus HKU11,Deltacoronavirus,Deltacoronavirus,26487,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Pycnonotus jocosus,unknown,2007-01,"Bulbul coronavirus HKU11-934, complete genome",Bulbul coronavirus HKU11,182897,1.2102495735898,0.887986954900758
3.3547428769,FJ376620,0.11864406779661,Bulbul coronavirus HKU11,Deltacoronavirus,Deltacoronavirus,26476,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Pycnonotus sinensis,unknown,2007-01,"Bulbul coronavirus HKU11-796, complete genome",Bulbul coronavirus HKU11,125283,1.2103751287088,1.0842483867954
3.4386661196,FJ376621,0.0790960451977401,Thrush coronavirus HKU12,Deltacoronavirus,Deltacoronavirus,26396,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Turdus hortulorum,unknown,2007-01,"Thrush coronavirus HKU12-600, complete genome",Thrush coronavirus HKU12,411519,1.2350836402583,0.52011029518202
3.3643028494,NC_016991,0.0903954802259887,White-eye coronavirus HKU16,Deltacoronavirus,Deltacoronavirus,26041,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Zosterops japonicus,unknown,2007,"White-eye coronavirus HKU16, complete genome",White-eye coronavirus HKU16,36299,1.21322076463406,0.609855188302145
3.3909037737,FJ376622,0.101694915254237,Munia coronavirus HKU13,Deltacoronavirus,Deltacoronavirus,26552,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Lonchura striata,unknown,2007-04,"Munia coronavirus HKU13-3514, complete genome",Munia coronavirus HKU13,40157,1.22109648577242,0.842554471089989
3.4920130499,NC_016993,0.112994350282486,Magpie-robin coronavirus HKU18,Deltacoronavirus,Deltacoronavirus,26689,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Copsychus saularis,unknown,2007,"Magpie-robin coronavirus HKU18, complete genome",Magpie-robin coronavirus HKU18,343929,1.25047837505514,1.18014288959916
3.4045197194,JQ065042,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25430,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Sus scrofa,unknown,2009,"Porcine coronavirus HKU15 strain HKU15-44, complete genome",Coronavirus HKU15,9823,1.22510387808155,0.18109366375477
3.4814016052,NC_016992,0.096045197740113,Sparrow coronavirus HKU17,Deltacoronavirus,Deltacoronavirus,26083,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Passer montanus,unknown,2007,"Sparrow coronavirus HKU17, complete genome",Sparrow coronavirus HKU17,9160,1.24743497281524,0.87167257414457
3.3900321677,MG812375,0.096045197740113,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25795,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passeridae,feces,2017,"Sparrow deltacoronavirus strain ISU690-4, complete genome",Sparrow deltacoronavirus,,1.22083941034439,0.743790030028265
3.4527135788,MH532440,0.107344632768362,Quail deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25881,"Domanska-Blicharz,K., Kuczkowski,M., Sajewicz-Krukowska,J.","",Poland,Coturnix japonica,unknown,3/3/2015,"Quail deltacoronavirus strain G032/2015, complete genome",Quail deltacoronavirus,93934,1.23916046645889,1.02735290224147
3.3940541359,MG812377,0.0734463276836158,Sparrow deltacoronavirus,Deltacoronavirus,Deltacoronavirus,25710,"Chen,Q., Wang,L., Yang,C., Zheng,Y., Gauger,P.C., Anderson,T., Harmon,K.M., Zhang,J., Yoon,K.J., Main,R.G., Li,G.",29872066,USA: IL,Passer montanus,feces,2017,"Sparrow deltacoronavirus strain ISU42824, complete genome",Sparrow deltacoronavirus,9160,1.22202511715625,0.360460851001915
