cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
2.0591522677,KF530075,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30577,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,3/9/1995,"Human coronavirus OC43 strain OC43/human/USA/953-23/1995, complete genome",Betacoronavirus 1,9606,0.722294377569696,0.57643941524079
2.057679971,KF530085,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30569,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,1/22/1987,"Human coronavirus OC43 strain OC43/human/USA/871-25/1987, complete genome",Betacoronavirus 1,9606,0.721579120460637,0.336541904708573
2.0575992181,KF530064,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30577,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,12/4/1996,"Human coronavirus OC43 strain OC43/human/USA/9612-9/1996, complete genome",Betacoronavirus 1,9606,0.721539875055259,0.336316473004785
2.057883916,KF530072,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30577,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,12/11/1997,"Human coronavirus OC43 strain OC43/human/USA/9712-13/1997, complete genome",Betacoronavirus 1,9606,0.721678229601336,0.337111203123584
2.058164908,KF530092,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30577,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,8/8/2000,"Human coronavirus OC43 strain OC43/human/USA/008-5/2000, complete genome",Betacoronavirus 1,9606,0.72181476442512,0.455785059040848
2.0584469315,KY014281,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30602,"Kin,N., Leperchois,M., Diancourt,L., Caro,V., Ar Gouilh,M., Vabret,A.","",France,Homo sapiens,unknown,2002,"Human coronavirus OC43 isolate 2002-04, complete genome",Human coronavirus OC43,9606,0.721951781715765,0.574471173271494
2.0576950757,KF530080,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30577,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,12/18/1997,"Human coronavirus OC43 strain OC43/human/USA/9712-31/1997, complete genome",Betacoronavirus 1,9606,0.721586461079574,0.336584070366775
2.0576941617,KF530078,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30568,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,12/17/1996,"Human coronavirus OC43 strain OC43/human/USA/9612-29/1996, complete genome",Betacoronavirus 1,9606,0.721586016893157,0.454471006105964
2.0563193518,DQ811784,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31007,"Spiro,D., Halpin,R., Wang,S., Stollar,S., Zhang,X., Hasoksuz,M., Janies,D., Hadya,N., Tang,Y., Ghedin,E., Saif,L., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A.","","",Bos taurus,unknown,1983,"Bovine coronavirus DB2, complete genome",Betacoronavirus 1,9913,0.72091766228194,0.568530091013283
2.0567612006,FJ938063,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31024,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Zhang,X., Hasoksuz,M., Saif,L.","",USA: Ohio,Bos taurus,unknown,11/30/1996,"Bovine coronavirus E-DB2-TC, complete genome",Betacoronavirus 1,9913,0.721132512828177,0.569764418577436
2.0611837639,DQ915164,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31076,"Jin,L., Cebra,C.K., Baker,R.J., Mattson,D.E., Cohen,S.A., Alvarado,D.E., Rohrmann,G.F., Christopher,C.K., George,R.",17459444,USA,Vicugna pacos,unknown,"","Bovine coronavirus isolate Alpaca, complete genome",Betacoronavirus 1,30538,0.723280460427518,0.110553268754637
2.0589132866,FJ938064,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Zhang,X., Vlasova,A., Hasoksuz,M., Saif,L.","",USA: Ohio,Bos taurus,unknown,1/1/2000,"Bovine coronavirus E-AH187-TC, complete genome",Betacoronavirus 1,9913,0.722178312831475,0.45787348560966
2.0601882226,EF424615,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31017,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus E-AH65, complete genome",Betacoronavirus 1,9913,0.722797348821662,0.225656693206224
2.0608990014,EF424621,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L., Ghedin,E., Saif,L., Alekseev,K.","",USA:Ohio,Bovidae,unknown,"","Sable antelope coronavirus US/OH1/2003, complete genome",Betacoronavirus 1,,0.723142296049621,0.227638032944571
2.0608085769,EF424622,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30979,"Hasoksuz,M., Alekseev,K., Vlasova,A., Zhang,X., Spiro,D., Halpin,R., Wang,S., Ghedin,E., Saif,L.J., Janies,D., Jones,L., Saif,L.",17344285,USA:Ohio,Giraffa camelopardalis,unknown,"","Giraffe coronavirus US/OH3-TC/2006, complete genome",Betacoronavirus 1,9894,0.723098418846643,0.109507672155024
2.0655878392,MH043952,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31019,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2017-04,"Bovine coronavirus isolate 4-17-03, complete genome",Betacoronavirus 1,9913,0.725414853796241,0.358575083492391
2.0632710129,MH043954,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31016,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2017-04,"Bovine coronavirus isolate 4-17-08, complete genome",Betacoronavirus 1,9913,0.724292593808116,0.35212858233029
2.0643001189,MH043955,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2016-07,"Bovine coronavirus isolate 7-16-23, complete genome",Betacoronavirus 1,9913,0.724791243492622,0.472883721063782
2.0650994073,MH043953,0.209039548022599,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"Byukusenge,M., Nissly,R.H., Kasibhatla,S.M., Li,L., Russell,R., Springer,H., Barry,R., Van Saun,R., Wolfgang,D., Hovingh,E., Kulkarni-Kale,U., Kuchipudi,S.V.","",USA: Pennsylvania,Bos taurus,feces,2017-04,"Bovine coronavirus isolate 4-17-25, complete genome",Betacoronavirus 1,9913,0.725178364382674,0.710921191951
2.0662314617,KU886219,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30975,"Hu,J., Wang,Q., Zhang,W., Shi,C., Jiao,H., Peng,A., Zhang,Y., Wang,N., Meng,Z.","",China: Xinjiang,Bos taurus,unknown,5/30/2015,"Bovine coronavirus strain BCV-AKS-01, complete genome",Betacoronavirus 1,9913,0.725726398158825,0.242480882454467
2.0594640694,EF424616,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30970,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus E-AH65-TC, complete genome",Betacoronavirus 1,9913,0.722445788468443,0.223637369809176
2.0593711506,EF424617,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31016,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus R-AH65, complete genome",Betacoronavirus 1,9913,0.722400669499097,0.223378211592526
2.0575001467,EF424619,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus E-AH187, complete genome",Betacoronavirus 1,9913,0.721491724869206,0.218157342191338
2.0579920209,FJ425187,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31020,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Odocoileus virginianus,unknown,1/1/1994,"White-tailed deer coronavirus US/OH-WD470/1994, complete genome",Betacoronavirus 1,9874,0.721730760290639,0.337412947692733
2.0581358598,FJ938066,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30953,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Zhang,X., Alekseev,K., Hasoksuz,M., Vlasova,A., Saif,L.","",USA: Ohio,Bos taurus,unknown,1/1/1996,"Bovine respiratory coronavirus bovine/US/OH-440-TC/1996, complete genome",Betacoronavirus 1,9913,0.721800650684828,0.337814409220054
2.0574935911,FJ425184,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Kobus ellipsiprymnus,unknown,1/1/1994,"Waterbuck coronavirus US/OH-WD358-TC/1994, complete genome",Betacoronavirus 1,9962,0.721488538667516,0.218139041045758
2.0573115741,FJ425185,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30940,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Kobus ellipsiprymnus,unknown,1/1/1994,"Waterbuck coronavirus US/OH-WD358-GnC/1994, complete genome",Betacoronavirus 1,9962,0.721400069351079,0.217630884358723
2.0571254612,FJ425189,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30997,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Rusa unicolor,unknown,1/1/1994,"Sambar deer coronavirus US/OH-WD388/1994, complete genome",Betacoronavirus 1,662561,0.721309601129775,0.217111246302562
2.0573989866,FJ425188,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Rusa unicolor,unknown,1/1/1994,"Sambar deer coronavirus US/OH-WD388-TC/1994, complete genome",Betacoronavirus 1,662561,0.721442557151241,0.217874928957154
2.0638540362,KU558922,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31039,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-24F, complete genome",Betacoronavirus 1,89462,0.724575126223268,0.471642208109422
2.0623997436,KU558923,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30985,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-28F, complete genome",Betacoronavirus 1,89462,0.723870228881598,0.585492858053616
2.0784772268,KF906249,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31052,"Woo,P.C., Lau,S.K., Wernery,U., Wong,E.Y., Tsang,A.K., Johnson,B., Yip,C.C., Lau,C.C., Sivakumar,S., Cai,J.P., Fan,R.Y., Chan,K.H., Mareena,R., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Yip,C.C.Y., Lau,C.C.Y., Cai,J.-P., Fan,R.Y.Y., Chan,K.-H., Yuen,K.-Y.",24655427,United Arab Emirates: Dubai,Camelus bactrianus,unknown,4/3/2013,"Dromedary camel coronavirus HKU23 strain HKU23-265F, complete genome",Betacoronavirus 1,9837,0.731635523095323,0.276422686233644
2.077973633,KF906250,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31052,"Woo,P.C., Lau,S.K., Wernery,U., Wong,E.Y., Tsang,A.K., Johnson,B., Yip,C.C., Lau,C.C., Sivakumar,S., Cai,J.P., Fan,R.Y., Chan,K.H., Mareena,R., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Yip,C.C.Y., Lau,C.C.Y., Cai,J.-P., Fan,R.Y.Y., Chan,K.-H., Yuen,K.-Y.",24655427,United Arab Emirates: Dubai,Camelus bactrianus,unknown,5/15/2013,"Dromedary camel coronavirus HKU23 strain HKU23-362F, complete genome",Betacoronavirus 1,9837,0.731393203953608,0.275030804261193
2.0789901561,KT368891,0.186440677966102,Camel coronavirus HKU23,Alphacoronavirus,Alphacoronavirus,31041,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Camel coronavirus HKU23 isolate camel/Riyadh/Ry123/2015, complete genome",Camel coronavirus HKU23,9838,0.731882273944031,0.277840024813463
2.0838634532,MN514962,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31021,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Ethiopia,Camelus dromedarius,unknown,2/21/2015,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Ethiopia/CAC1019/2015, complete genome",Camel Betacoronavirus,9838,0.734223600247372,0.291288663724174
2.0912726056,MN514963,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31062,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Morocco,Camelus dromedarius,unknown,3/5/2016,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Morocco/CAC2586/2016, complete genome",Camel Betacoronavirus,9838,0.737772782871949,0.193793942910624
2.0899813597,MN514966,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31075,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Nigeria,Camelus dromedarius,unknown,11/12/2015,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1097/2015, complete genome",Camel Betacoronavirus,9838,0.737155147133119,0.190246343245247
2.0902927517,MN514964,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30780,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Nigeria,Camelus dromedarius,unknown,11/20/2015,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1010/2015, complete genome",Camel Betacoronavirus,9838,0.737304128751203,0.191102069177415
2.0906626037,MN514967,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30799,"So,R.T.Y., Chu,D.K.W., Miguel,E., Perera,R.A.P.M., Oladipo,J.O., Fassi-Fihri,O., Aylet,G., Ko,R.L.W., Zhou,Z., Cheng,M.S., Kuranga,S.A., Roger,F.L., Chevalier,V., Webby,R.J., Woo,P.C.Y., Poon,L.L.M., Peiris,M., Cheng,M.-S.",31534035,Nigeria,Camelus dromedarius,unknown,1/24/2016,"Dromedary camel coronavirus HKU23 isolate DcCoV-HKU23/camel/Nigeria/NV1385/2016, complete genome",Camel Betacoronavirus,9838,0.737481050994817,0.192118281764581
2.0642942116,KX982264,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30847,"Kin,N., Guerard,P., Diancourt,L., Caro,V., Ar Gouilh,M., Vabret,A.","",France,Bos taurus,feces,3/4/2014,"Bovine coronavirus isolate BCoV_2014_13, complete genome",Betacoronavirus 1,9913,0.724788381840676,0.237092991918671
2.0664987365,MG757138,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31026,"Salem,E., Meyer,G., Ducatez,M.","",France,Bos taurus,lung,2014,"Bovine coronavirus isolate ICSA21-LBA, complete genome",Betacoronavirus 1,9913,0.725855743549187,0.243223832866412
2.065567524,MG757139,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31028,"Salem,E., Meyer,G., Ducatez,M.","",France,Bos taurus,oronasopharynx,2014,"Bovine coronavirus isolate ICSA16-EN, complete genome",Betacoronavirus 1,9913,0.725405018678355,0.00487993681176974
2.0656570738,MG757142,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30939,"Salem,E., Meyer,G., Ducatez,M.","",France,Bos taurus,lung,2014,"Bovine coronavirus isolate ICSA-pool-LBA, complete genome",Betacoronavirus 1,9913,0.725448371344324,0.00512894027786474
2.0630455592,MG518518,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31034,"Kim,J.H., Jang,J.H., Yoon,S.W., Noh,J.Y., Ahn,M.J., Kim,Y., Jeong,D.G., Kim,H.K.",29508550,South Korea: Chungnam,Hydropotes inermis,unknown,2/24/2017,"Water deer coronavirus isolate W17-18, complete genome",Betacoronavirus 1,9883,0.724183317800672,0.351500878816474
2.057071704,FJ415324,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31029,"Zhang,X., Herbst,W., Kousoulas,K.G., Storz,J., Zhu,H., Cai,Y., Liu,Y., Yu,D., Pu,Y., Halcom,K.","",Germany,Homo sapiens,unknown,1988,"Human enteric coronavirus 4408, complete genome",Betacoronavirus 1,9606,0.721283468595118,0.216961144335488
2.0575053065,FJ938067,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30953,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Zhang,X., Vlasova,A., Zhang,X.M., Saif,L.","","",Homo sapiens,unknown,4/17/2009,"Human enteric coronavirus strain 4408, complete genome",Betacoronavirus 1,9606,0.721494232666612,0.336054296068869
2.0621526151,MH810163,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31032,"He,Q.F., Guo,Z.J.","",China,Bos grunniens,unknown,2017,"Yak coronavirus strain YAK/HY24/CH/2017, complete genome",Betacoronavirus 1,30521,0.72375039599851,0.231130896981591
2.0558367062,JX860640,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31028,"Lim,S.I., Choi,S., Lim,J.A., Jeoung,H.Y., Song,J.Y., Dela Pena,R.C., An,D.J., Pena,R.Cd.C.",23405345,South Korea,Canis lupus familiaris,lung,2008,"Canine respiratory coronavirus strain K37, complete genome",Betacoronavirus 1,9615,0.720682921384266,0.213511679352088
2.0613459163,KX432213,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30868,"Wang,Y., Lu,S., Tan,W.","",China,Canis lupus familiaris,unknown,2014,"Canine respiratory coronavirus strain BJ232, complete genome",Betacoronavirus 1,9615,0.723359126883632,0.111005107226898
2.0969320316,KY419103,0.169491525423729,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30632,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,9/15/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU25049, complete genome",Betacoronavirus 1,9823,0.740475339186579,-0.0264368834341514
2.0962822398,KY419104,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30530,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/15/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU0331, complete genome",Betacoronavirus 1,9823,0.740165413786567,0.0896590148402257
2.0961915724,KY419112,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30531,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/1/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU1765, complete genome",Betacoronavirus 1,9823,0.740122161327958,0.0894105851593256
2.0963782283,KY419105,0.175141242937853,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30513,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,8/20/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU0582, complete genome",Betacoronavirus 1,9823,0.740211202612419,0.0899220126953945
