Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
KJ473815,0.0969601,0.141726,0.169296,0.171741,0.170042,0.165814,0.166815,0.159415,0.161626,0.156524,0.151717,0.154881,0.14999,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29161,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/GX2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.77170981362235,0.170042,1.01262515422218
KJ473816,0.0941529,0.136907,0.165791,0.166324,0.163244,0.162105,0.163748,0.157095,0.157326,0.153631,0.148953,0.150055,0.14346,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29142,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/YN2013, complete genome",SARS-like,89399,-1.81250926494666,0.163244,1.1586538785443
KJ473820,0.135599,0.231956,0.311061,0.373319,0.414154,0.437171,0.414374,0.431766,0.395649,0.43468,1,0.425865,1,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30480,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Pipistrellus abramus,unknown,2013,"BtPa-BetaCoV/GD2013, complete genome",Pipistrellus bat coronavirus HKU5,105295,-0.881517393648154,0.414154,0.281259888866966
KJ473821,0.133866,0.216449,0.307369,0.371878,0.393769,0.402044,0.448402,0.388475,0.419488,0.373669,0.363592,0.370944,0.35328,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30423,"Yang,L., Wu,Z., Ren,X., Yang,F., Zhang,J., He,G., Dong,J., Sun,L., Zhu,Y., Zhang,S., Jin,Q., Yang,J., Qian,Z., Du,J.","24960574, 26433221, 26262818",China,Vespertilio sinensis,unknown,"","BtVs-BetaCoV/SC2013, complete genome",MERS,105273,-0.931990836038226,0.393769,-0.0566412741569438
KJ473822,0.120691,0.206919,0.292225,0.356306,0.407755,0.425253,0.46055,0.445706,0.436405,1,0.448279,1,1,0.175141242937853,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30247,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Tylonycteris pachypus,unknown,2012,"BtTp-BetaCoV/GX2012, complete genome",Tylonycteris bat coronavirus HKU4,258959,-0.897088775140501,0.407755,0.246664830392823
KJ477102,0.134027,0.229417,0.306341,0.366353,0.37979,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29908,"Chu,D.K., Poon,L.L., Gomaa,M.M., Shehata,M.M., Perera,R.A., Abu Zeid,D., El Rifay,A.S., Siu,L.Y., Guan,Y., Webby,R.J., Ali,M.A., Peiris,M., Kayali,G., Chu,D.K.W., Poon,L.L.M., Ali,M., Peiris,M.J.S.",24856660,Egypt,Camelus dromedarius,unknown,2013,"Middle East respiratory syndrome coronavirus, complete genome",MERS,9838,-0.968136810597765,0.37979,-0.507652619015913
KJ481931,0.146891,0.243929,0.332961,0.385855,0.404746,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25406,"Marthaler,D., Jiang,Y., Collins,J., Rossow,K.",24723704,USA,Sus scrofa,unknown,1/4/2014,"Deltacoronavirus PDCoV/USA/Illinois121/2014 from USA, complete genome",Coronavirus HKU15,9823,-0.904495569116833,0.404746,-1.12817944480305
KJ650295,0.133652,0.227471,0.307369,0.363724,0.375646,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30100,"Hemida,M.G., Chu,D.K., Poon,L.L., Perera,R.A., Alhammadi,M.A., Ng,H.Y., Siu,L.Y., Guan,Y., Alnaeem,A., Peiris,M., Chu,D.K.W., Poon,L.L.M., Ng,H.",24964193,Saudi Arabia,Camelus dromedarius,unknown,12/30/2013,"Middle East respiratory syndrome coronavirus isolate KFU-HKU 13, complete genome",MERS,9838,-0.97910806843343,0.375646,-0.581145107090955
KM347965,0.124274,0.210464,0.293539,0.385855,0.417565,0.430963,0.494592,0.445706,0.46025,0.473183,0.390467,1,1,0.146892655367232,Ferret coronavirus,Alphacoronavirus,Alphacoronavirus,28434,"Stalin Raj,V., Provacia,L.B.V., Smits,S.L., Osterhaus,A.D.M.E., Haagmans,B.L.","",Netherlands,Mustela putorius,unknown,2010,"Ferret coronavirus isolate FRCoV-NL-2010, complete genome",Ferret coronavirus,9668,-0.873315058186688,0.417565,0.0574870465234869
KM349742,0.127777,0.21614,0.281987,0.369069,0.388819,0.419967,0.396903,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",China Rattus coronavirus HKU24,10116,-0.944641339277113,0.388819,-0.210973465244793
KM349743,0.127677,0.215525,0.281217,0.366353,0.38646,0.415046,0.391969,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05009I, complete genome",China Rattus coronavirus HKU24,10116,-0.950726909195283,0.38646,-0.251708934642428
KM349744,0.127777,0.215986,0.280835,0.3677,0.391254,0.419967,0.396903,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05010I, complete genome",China Rattus coronavirus HKU24,10116,-0.938398313537863,0.391254,-0.169185468079811
KM454473,0.125232,0.218326,0.302838,0.373319,0.384171,0.398189,0.402232,0.445706,0.386587,0.41216,0.375332,0.356565,0.35328,0.152542372881356,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27754,"Zhuang,Q.Y., Wang,K.C., Liu,S., Hou,G.Y., Jiang,W.M., Wang,S.C., Li,J.P., Yu,J.M., Chen,J.M., Zhuang,Q., Wang,K., Hou,G., Jiang,W., Wang,S., Li,J., Yu,J., Chen,J.",26053682,China,Anatidae,unknown,2014,"Duck coronavirus isolate DK/GD/27/2014, complete genome",Avian coronavirus,,-0.956667513016596,0.384171,-0.430841895576562
KM609213,0.12738,0.217227,0.298531,0.409164,0.414154,0.430963,0.494592,0.532331,0.501017,1,1,1,1,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China: ZheJiang,Sus scrofa,abdominal cavity,2014-03,"Porcine epidemic diarrhea virus strain PEDV-WS, complete genome",Porcine epidemic diarrhea virus,9823,-0.881517393648154,0.414154,0.00257674906012275
KM820765,0.146891,0.24435,0.330914,0.387565,0.407755,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25422,"Lee,S., Lee,C.",25428966,South Korea,Sus scrofa,feces,2014-04,"Porcine deltacoronavirus KNU14-04, complete genome",Coronavirus HKU15,9823,-0.897088775140501,0.407755,-1.07840630343927
KP757890,0.148089,0.24713,0.337203,0.402692,0.421136,0.52992,1,1,1,0.473183,1,1,1,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Dong,N., Fang,L., Zeng,S., Sun,Q., Chen,H., Xiao,S.",26584185,China,Sus scrofa,abdominal cavity,5/24/2004,"Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",Coronavirus HKU15,9823,-0.864799457086017,0.421136,-0.931486086095557
KP849472,0.119517,0.206503,0.281601,0.361176,0.404746,0.459897,0.429237,0.410749,0.436405,0.43468,0.411802,0.425865,0.372583,0.15819209039548,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,30004,"Decaro,N., Mari,V., Elia,G., Lanave,G., Dowgier,G., Colaianni,M.L., Martella,V., Buonavoglia,C., Tempesta,M.",26221765,Italy,Canis lupus familiaris,feces,2003,"Alphacoronavirus 1 strain 23/03, complete genome",Alphacoronavirus 1,9615,-0.904495569116833,0.404746,-0.0119160954163769
KP886808,0.0963305,0.139095,0.1688,0.171741,0.167338,0.16464,0.162759,0.160611,0.159932,0.153465,0.150144,0.153014,0.14346,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29723,"Lau,S.K.P., Feng,Y., Chen,H., Luk,H.K.H., Yang,W.-H., Li,K.S.M., Zhang,Y.-Z., Huang,Y., Song,Z.-Z., Chow,W.-N., Fan,R.Y.Y., Ahmed,S., Yeung,H.C., Lam,C.S.F., Cai,J.-P., Chan,J.F.W., Yuen,K.-Y., Zhang,H.-L., Woo,P.C.Y.","",China,Rhinolophus ferrumequinum,unknown,5/23/2013,"Bat SARS-like coronavirus YNLF_31C, complete genome",Bat SARS-like,59479,-1.78773955990118,0.167338,1.1150036086772
KP981644,0.121514,0.20513,0.286751,0.380928,0.442016,0.451491,0.46055,0.46368,0.419488,1,0.448279,0.370944,0.405585,0.141242937853107,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29278,"Decaro,N., Mari,V., Dowgier,G., Elia,G., Lanave,G., Colaianni,M.L., Buonavoglia,C.",25953186,Italy,Canis lupus familiaris,lung,2005,"Canine coronavirus strain CB/05, complete genome",Alphacoronavirus 1,9615,-0.816409198464588,0.442016,0.368907245126782
KR270796,0.125136,0.209314,0.290931,0.365028,0.43736,0.437171,0.47542,0.431766,0.46025,1,1,1,1,0.096045197740113,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,27765,"Wang,L., Zhang,Y.",26250391,USA: Ohio,Sus scrofa,unknown,7/24/2014,"Porcine respiratory coronavirus strain OH7269, complete genome",Alphacoronavirus 1,9823,-0.826998624395393,0.43736,-0.259506661994358
KR822424,0.127777,0.220243,0.288399,0.36244,0.37769,0.425253,0.408026,0.382525,0.436405,0.473183,0.411802,0.370944,0.372583,0.141242937853107,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27739,"Brown,P.A., Touzain,F., Briand,F.X., Ar Gouilh,M., Courtillon,C., Allee,C., Lemaitre,E., De Boisseson,C., Blanchard,Y., Eterradossi,N., Briand,F.-X.",26585962,France,Meleagris gallopavo,unknown,2008,"European turkey coronavirus 080385d, complete genome",Avian coronavirus,9103,-0.973681525653407,0.37769,-0.684276763240238
KR902510,0.128325,0.223198,0.298999,0.392918,0.417565,0.509378,0.429237,0.445706,0.46025,0.473183,1,1,1,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27464,"Senthil Kumar,V., Raja,A., Vijayarani,K., Roy,P.","",India,Gallus gallus,kidney,2003,"Infectious bronchitis virus isolate Ind-TN92-03, complete genome",Avian coronavirus,9031,-0.873315058186688,0.417565,-0.221189868456634
KT026453,0.133492,0.227822,0.306341,0.365028,0.371716,0.40612,0.421391,0.382525,0.406368,0.43468,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30114,"Park,W.B., Kwon,N.J., Choe,P.G., Choi,S.J., Oh,H.S., Lee,S.M., Chong,H., Kim,J.I., Song,K.H., Bang,J.H., Kim,E.S., Kim,H.B., Park,S.W., Kim,N.J., Oh,M.D., Queen,K., Bin Saeed,A., Paden,C., Zhang,J., Li,Y., Tao,Y., Erdman,D., Tong,S.",26839489,Saudi Arabia,Homo sapiens,lung,2/10/2015,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh_KSA_2959_2015, complete genome",MERS,9606,-0.989625157138586,0.371716,-0.651613998246792
KT253324,0.122766,0.210754,0.286344,0.373319,0.43736,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.169491525423729,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27395,"Corman,V.M., Eckerle,I., Memish,Z.A., Liljander,A.M., Dijkman,R., Jonsdottir,H., Juma Ngeiywa,K.J., Kamau,E., Younan,M., Al Masri,M., Assiri,A., Gluecks,I., Musa,B.E., Meyer,B., Muller,M.A., Hilali,M., Bornstein,S., Wernery,U., Thiel,V., Jores,J., Drexler,J.F., Drosten,C.",27528677,Saudi Arabia,Camelus dromedarius,oronasopharynx,2014,"Camel alphacoronavirus Camel229E isolate Camel229E-CoV/JC50/KSA/2014, complete genome",Human coronavirus 229E,9838,-0.826998624395393,0.43736,0.64663953646721
KT336560,0.147898,0.24372,0.333654,0.389311,0.417565,0.480431,0.56782,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0734463276836158,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Dong,N., Fang,L., Zeng,S., Sun,Q., Xiao,S.","",China,Sus scrofa,unknown,11/24/2014,"Porcine deltacoronavirus isolate CHN-HN-2014, complete genome",Coronavirus HKU15,9823,-0.873315058186688,0.417565,-0.848901158711952
KT368824,0.133652,0.227998,0.304823,0.366353,0.371716,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.15819209039548,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30115,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-05,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/F13A/2014, complete genome",MERS,9838,-0.989625157138586,0.371716,-0.581873660923097
KT368853,0.134404,0.227998,0.304823,0.361176,0.369824,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30108,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-09,"Middle East respiratory syndrome coronavirus isolate camel/Jeddah/S100/2014, complete genome",MERS,9838,-0.994728062189106,0.369824,-0.685813038673385
KT368891,0.118803,0.209457,0.273877,0.353975,0.40185,0.415046,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Camel coronavirus HKU23,Alphacoronavirus,Alphacoronavirus,31041,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2015-03,"Camel coronavirus HKU23 isolate camel/Riyadh/Ry123/2015, complete genome",Camel coronavirus HKU23,9838,-0.91167639432341,0.40185,0.288336471874307
KT368892,0.123234,0.211776,0.284734,0.370462,0.432971,0.451491,0.494592,0.489015,0.501017,1,0.411802,1,0.405585,0.175141242937853,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27391,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-06,"Camel alphacoronavirus isolate camel/Jeddah/Jd29/2014, complete genome",Human coronavirus 229E,9838,-0.837084527818389,0.432971,0.648765691533788
KT368897,0.122999,0.210609,0.284734,0.370462,0.428819,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.169491525423729,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27395,"Sabir,J.S.M., Lam,T.Y., Ahmed,M.M., Li,L., Shen,Y., AboAba,S., Qureshi,M.I., Abu-Zaid,M., Zhang,Y., Khiyami,M.A., Alharbi,N.S., Hajrah,N.H., Sabir,M.J., Mutwakil,M.H.Z., Kabli,S.A., Alsulaimany,F.A.S., Obaid,A.Y., Zhou,B., Smith,D.K., Holmes,E.C., Zhu,H., Guan,Y.","",Saudi Arabia,Camelus dromedarius,unknown,2014-10,"Camel alphacoronavirus isolate camel/Jeddah/O100/2014, complete genome",Human coronavirus 229E,9838,-0.846720360505698,0.428819,0.514395551334034
KT444582,0.093579,0.137208,0.163355,0.164431,0.156753,0.158129,0.159353,0.15116,0.153783,0.147692,0.143097,0.142473,0.136948,0.751412429378531,SARS-like coronavirus WIV16,Betacoronavirus,Betacoronavirus,30290,"Yang,X.L., Hu,B., Wang,B., Wang,M.N., Zhang,Q., Zhang,W., Wu,L.J., Ge,X.Y., Zhang,Y.Z., Daszak,P., Wang,L.F., Shi,Z.L., Yang,X.-L., Li,W., Wang,M.-N., Wu,L.-J., Li,B., Ge,X.-Y., Zeng,L.-P., Zhang,Y.-Z., Shi,Z.-L.",26719272,China,Rhinolophus sinicus,feces,7/21/2013,"SARS-like coronavirus WIV16, complete genome",SARS-like coronavirus,89399,-1.85308396089627,0.156753,0.955798121352805
KT751244,0.133866,0.227646,0.306853,0.36244,0.373656,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.163841807909605,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30107,"Wernery,U., Rasoul,I.E., Wong,E.Y., Joseph,M., Chen,Y., Jose,S., Tsang,A.K., Patteril,N.A., Chen,H., Elizabeth,S.K., Yuen,K.Y., Joseph,S., Xia,N., Wernery,R., Lau,S.K., Woo,P.C., El Rasoul,H., Wong,E.Y.M., Tsang,A.K.L., Patteril,N.A.G., Yuen,K.-Y., Lau,S.K.P., Woo,P.C.Y.",26632876,United Arab Emirates: Dubai,Camelus bactrianus,unknown,"","Middle East respiratory syndrome coronavirus strain D2731.3/14, complete genome",MERS,9837,-0.984419690926654,0.373656,-0.477290607522185
KT806051,0.133652,0.227296,0.304323,0.36244,0.366176,0.402044,0.414374,0.382525,0.386587,0.41216,0.448279,0.425865,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Assiri,A.M., Erdman,D.D.","",Saudi Arabia,Homo sapiens,"lung, oronasopharynx",2/5/2015,"Middle East respiratory syndrome coronavirus isolate Hu/Riyadh-KSA-2716/2015, complete genome",MERS,9606,-1.00464118684683,0.366176,-0.75226498914424
KT806053,0.133119,0.227471,0.305832,0.36244,0.367978,0.394533,0.408026,0.372096,0.386587,0.41216,0.411802,0.391212,0.35328,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Assiri,A.M., Erdman,D.D.","",Saudi Arabia,Homo sapiens,unknown,2/2/2015,"Middle East respiratory syndrome coronavirus isolate Hu/Kharj-KSA-2598/2015, complete genome",MERS,9606,-0.999732125208953,0.367978,-0.789140945819708
KU182964,0.0974275,0.145312,0.172758,0.177714,0.169294,0.176367,0.170043,0.165822,0.168194,0.159401,0.155212,0.155306,0.144959,0.706214689265537,Bat coronavirus,Unknown,Betacoronavirus,28761,"Xu,L., Zhang,F., Yang,W., Jiang,T., Lu,G., He,B., Li,X., Hu,T., Chen,G., Feng,Y., Zhang,Y., Fan,Q., Feng,J., Zhang,H., Tu,C.",26847648,China,Rhinolophus ferrumequinum,abdominal cavity,2013-08,"Bat coronavirus isolate JTMC15, complete genome",Bat coronavirus,59479,-1.77611843051831,0.169294,0.912989690273617
KU182965,0.121285,0.209029,0.290079,0.358705,0.37769,0.394533,0.429237,0.431766,0.406368,0.41216,0.363592,0.356565,0.339586,0.175141242937853,Bat coronavirus,Unknown,Betacoronavirus,30321,"Xu,L., Zhang,F., Yang,W., Jiang,T., Lu,G., He,B., Li,X., Hu,T., Chen,G., Feng,Y., Zhang,Y., Fan,Q., Feng,J., Zhang,H., Tu,C.",26847648,China,Myotis daubentonii,abdominal cavity,2012-12,"Bat coronavirus isolate JPDB144, complete genome",Bat coronavirus,98922,-0.973681525653407,0.37769,-0.266032003320862
KU291448,0.123469,0.208745,0.287984,0.365028,0.396369,0.459897,0.521616,0.46368,0.501017,1,0.411802,1,0.405585,0.163841807909605,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27022,"Corman,V.M., Eckerle,I., Memish,Z.A., Liljander,A.M., Dijkman,R., Jonsdottir,H., Juma Ngeiywa,K.J., Kamau,E., Younan,M., Al Masri,M., Assiri,A., Gluecks,I., Musa,B.E., Meyer,B., Muller,M.A., Hilali,M., Bornstein,S., Wernery,U., Thiel,V., Jores,J., Drexler,J.F., Drosten,C.",27528677,Germany,Homo sapiens,unknown,2015,"Human coronavirus 229E isolate HCoV-229E/BN1/GER/2015, complete genome",Human coronavirus 229E,9606,-0.925409683418894,0.396369,-0.0822476353289864
KU291449,0.1238,0.209171,0.285535,0.370462,0.424881,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.175141242937853,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27164,"Corman,V.M., Eckerle,I., Memish,Z.A., Liljander,A.M., Dijkman,R., Jonsdottir,H., Juma Ngeiywa,K.J., Kamau,E., Younan,M., Al Masri,M., Assiri,A., Gluecks,I., Musa,B.E., Meyer,B., Muller,M.A., Hilali,M., Bornstein,S., Wernery,U., Thiel,V., Jores,J., Drexler,J.F., Drosten,C.",27528677,Kenya,Camelus dromedarius,unknown,2015,"Camel alphacoronavirus Camel229E isolate Camel229E-CoV/KCSP1/KEN/2015, complete genome",Human coronavirus 229E,9838,-0.855946149265039,0.424881,0.52229177193397
KU558922,0.11814,0.20832,0.276376,0.358705,0.37769,0.415046,0.421391,0.445706,0.46025,0.473183,0.390467,0.391212,0.405585,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31039,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-24F, complete genome",Betacoronavirus 1,89462,-0.973681525653407,0.37769,0.0125800802838761
KU558923,0.118626,0.21032,0.278949,0.356306,0.381949,0.425253,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.203389830508475,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30985,"Lau,S.K., Tsang,A.K., Shakeel Ahmed,S., Mahbub Alam,M., Ahmed,Z., Wong,P.C., Yuen,K.Y., Woo,P.C., Lau,S.K.P., Tsang,A.K.L., Ahmed,S.S., Wong,P.-C., Yuen,K.-Y., Woo,P.C.Y.",27274850,Bangladesh,Bubalus bubalis,unknown,10/1/2014,"Betacoronavirus 1 isolate Buffalo coronavirus B1-28F, complete genome",Betacoronavirus 1,89462,-0.962468187141932,0.381949,0.157282926585864
KU729220,0.1223,0.208603,0.281601,0.36244,0.407755,0.437171,0.46055,0.410749,0.436405,1,1,1,1,0.11864406779661,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,28539,"Qin,Y., Wang,L., Li,Y., Tang,L., Liu,M., Qiao,X., Cui,W., Jiang,Y., Xu,Y.","","China: pig farm, suburb of Haerbin, Heilongjiang province",Sus scrofa,unknown,2/10/1998,"Transmissible gastroenteritis virus strain TH-98, complete genome",Alphacoronavirus 1,9823,-0.897088775140501,0.407755,-0.450070624794495
KU762338,0.137536,0.23804,0.307887,0.400643,0.396369,0.451491,0.448402,0.420377,0.46025,0.41216,0.448279,1,1,0.23728813559322,Rousettus bat coronavirus GCCDC1,Betacoronavirus,Betacoronavirus,30161,"Huang,C., Liu,J., Xu,W., Jin,T., Shi,Y., Ji,W., Jia,H., Zhou,Y., Wen,H., Zhao,H., Liu,H., Li,H., Wang,Q., Wu,Y., Wang,L., Liu,D., Liu,G., Yu,H., Holmes,E., Lu,L., Gao,G.F.","",China,Rousettus leschenaultii,feces,5/28/2014,"Rousettus bat coronavirus isolate GCCDC1 356, complete genome",Rousettus bat coronavirus GCCDC1,9408,-0.925409683418894,0.396369,0.823940877526701
