Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
KF923895,0.119831,0.206365,0.281217,0.361176,0.393769,0.437171,0.438132,0.431766,0.46025,0.473183,0.411802,0.425865,1,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30731,"Zhang,Y., Ren,L., Wang,J.","",China: Beijing,Homo sapiens,oronasopharynx,2010-07,"Human coronavirus OC43 isolate 10285/2010, complete genome",Human coronavirus OC43,9606,-1.01838990482961,0.361176,0.129635099680057
KF923897,0.119741,0.207337,0.281217,0.359932,0.38646,0.425253,0.429237,0.420377,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30711,"Zhang,Y., Ren,L., Wang,J.","",China: Beijing,Homo sapiens,oronasopharynx,2012-06,"Human coronavirus OC43 isolate 3269A/2012, complete genome",Human coronavirus OC43,9606,-1.02184015426262,0.359932,0.170182876020326
KJ462462,0.146703,0.24372,0.331591,0.385855,0.410887,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25422,"Wang,L., Byrum,B., Zhang,Y.",24964136,USA: Ohio,Sus scrofa,unknown,1/31/2014,"Porcine coronavirus HKU15 strain OH1987, complete genome",Coronavirus HKU15,9823,-0.95229362775896,0.385855,-0.765097324625997
KJ473795,0.122068,0.202184,0.298999,0.357497,0.40185,0.419967,0.414374,0.46368,0.46025,0.473183,0.448279,1,1,0.124293785310734,Bat coronavirus 1A,Alphacoronavirus,Alphacoronavirus,28310,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2011,"BtMf-AlphaCoV/AH2011, complete genome",Bat coronavirus 1A,187007,-1.02862830849168,0.357497,-0.639804202604739
KJ473796,0.121193,0.205266,0.300898,0.3677,0.404746,0.451491,0.408026,0.532331,0.501017,0.473183,0.448279,1,1,0.129943502824859,Bat coronavirus 1A,Alphacoronavirus,Alphacoronavirus,28311,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2012,"BtMf-AlphaCoV/JX2012, complete genome",Bat coronavirus 1A,187007,-1.00048789067491,0.3677,-0.387229578318377
KJ473797,0.132907,0.220243,0.307369,0.379349,0.428819,0.459897,0.47542,0.445706,0.46025,1,1,1,1,0.124293785310734,Miniopterus bat coronavirus HKU8,Alphacoronavirus,Alphacoronavirus,28758,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2012,"BtMf-AlphaCoV/GD2012, complete genome",Miniopterus bat coronavirus HKU8,187007,-0.969298653289573,0.379349,-0.241728736739035
KJ473798,0.131698,0.222865,0.302838,0.392918,0.464114,0.493447,0.47542,0.445706,1,1,1,1,1,0.107344632768362,Miniopterus bat coronavirus HKU8,Alphacoronavirus,Alphacoronavirus,28755,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2013,"BtMf-AlphaCoV/HuB2013, complete genome",Miniopterus bat coronavirus HKU8,187007,-0.934154340283099,0.392918,-0.197113745342934
KJ473799,0.132222,0.220729,0.292661,0.373319,0.442016,0.459897,0.494592,0.445706,1,1,1,1,1,0.124293785310734,Miniopterus bat coronavirus HKU8,Alphacoronavirus,Alphacoronavirus,28765,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.","26262818, 27125516",China,Miniopterus fuliginosus,unknown,2012,"BtMf-AlphaCoV/FJ2012, complete genome",Miniopterus bat coronavirus HKU8,187007,-0.985321996955274,0.373319,-0.349207933714728
KJ473806,0.130199,0.218643,0.321334,0.3778,0.457965,0.480431,0.46055,0.489015,0.46025,0.43468,0.448279,1,1,0.135593220338983,Myotis ricketti alphacoronavirus Sax-2011,Alphacoronavirus,Alphacoronavirus,27935,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Myotis ricketti,unknown,2011,"BtMr-AlphaCoV/SAX2011, complete genome",Myotis ricketti alphacoronavirus Sax-2011,203696,-0.973390323914728,0.3778,-0.141773712182904
KJ473807,0.12456,0.210899,0.291792,0.346301,0.417565,0.419967,0.46055,0.489015,0.501017,0.473183,0.448279,0.425865,1,0.11864406779661,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,Alphacoronavirus,Alphacoronavirus,27608,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Rhinolophus ferrumequinum,unknown,2013,"BtRf-AlphaCoV/HuB2013, complete genome",Rhinolophus ferrumequinum alphacoronavirus HuB-2013,59479,-1.06044693990828,0.346301,-0.917336157363609
KJ473808,0.126152,0.2196,0.297141,0.374785,0.407755,0.443972,0.521616,0.489015,0.501017,1,0.448279,1,1,0.186440677966102,BtRf-AlphaCoV/YN2012,Alphacoronavirus,Alphacoronavirus,26975,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Rhinolophus ferrumequinum,unknown,2012,"BtRf-AlphaCoV/YN2012, complete genome",BtRf-AlphaCoV/YN2012,59479,-0.981402750763463,0.374785,0.377758660362857
KJ473809,0.132432,0.220405,0.307369,0.379349,0.417565,0.430963,0.448402,0.431766,0.501017,0.41216,0.375332,0.425865,0.372583,0.129943502824859,Nyctalus velutinus alphacoronavirus SC-2013,Alphacoronavirus,Alphacoronavirus,27783,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Nyctalus velutinus,unknown,2013,"BtNv-AlphaCoV/SC2013, complete genome",Nyctalus velutinus alphacoronavirus SC-2013,187011,-0.969298653289573,0.379349,-0.178028084521007
KJ473810,0.125473,0.214915,0.290504,0.361176,0.424881,0.437171,0.47542,0.489015,0.501017,0.473183,0.448279,0.425865,1,0.112994350282486,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,Alphacoronavirus,Alphacoronavirus,27576,"Wu,Z., Yang,L., Ren,X., He,G., Zhang,J., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J., Yang,F., Zhang,S., Jin,Q.",26262818,China,Myotis sp.,unknown,2013,"BtMs-AlphaCoV/GS2013, complete genome",Rhinolophus ferrumequinum alphacoronavirus HuB-2013,59479,-1.01838990482961,0.361176,-0.698612030527802
KJ473811,0.0983376,0.145312,0.173911,0.179223,0.171307,0.178092,0.172785,0.167668,0.169765,0.162445,0.157154,0.158164,0.148319,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29037,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2012,"BtRf-BetaCoV/JL2012, complete genome",Severe acute respiratory syndrome-related coronavirus,59479,-1.71912443846295,0.179223,1.35780149998676
KJ473812,0.0972268,0.145445,0.171826,0.17859,0.170167,0.175751,0.172129,0.167328,0.165546,0.156875,0.15371,0.15467,0.14515,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29443,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus ferrumequinum,unknown,2013,"BtRf-BetaCoV/HeB2013, complete genome",SARS-like,59479,-1.72266260314873,0.17859,1.5908017946313
KJ473814,0.0972937,0.144714,0.167039,0.169148,0.165907,0.164511,0.1611,0.156389,0.157008,0.151841,0.149801,0.150247,0.141125,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29658,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/HuB2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.77698120765033,0.169148,1.48085545792007
KJ473815,0.0969601,0.141726,0.169296,0.171741,0.170042,0.165814,0.166815,0.159415,0.161626,0.156524,0.151717,0.154881,0.14999,0.711864406779661,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29161,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/GX2013, complete genome",Severe acute respiratory syndrome-related coronavirus,89399,-1.76176775099942,0.171741,1.07037378579051
KJ473816,0.0941529,0.136907,0.165791,0.166324,0.163244,0.162105,0.163748,0.157095,0.157326,0.153631,0.148953,0.150055,0.14346,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29142,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Rhinolophus sinicus,unknown,2013,"BtRs-BetaCoV/YN2013, complete genome",SARS-like,89399,-1.79381758569753,0.166324,1.23885950361919
KJ473820,0.135599,0.231956,0.311061,0.373319,0.414154,0.437171,0.414374,0.431766,0.395649,0.43468,1,0.425865,1,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30480,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Pipistrellus abramus,unknown,2013,"BtPa-BetaCoV/GD2013, complete genome",Pipistrellus bat coronavirus HKU5,105295,-0.985321996955274,0.373319,0.160351189780379
KJ473821,0.133866,0.216449,0.307369,0.371878,0.393769,0.402044,0.448402,0.388475,0.419488,0.373669,0.363592,0.370944,0.35328,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30423,"Yang,L., Wu,Z., Ren,X., Yang,F., Zhang,J., He,G., Dong,J., Sun,L., Zhu,Y., Zhang,S., Jin,Q., Yang,J., Qian,Z., Du,J.","24960574, 26433221, 26262818",China,Vespertilio sinensis,unknown,"","BtVs-BetaCoV/SC2013, complete genome",MERS,105273,-0.989189435487892,0.371878,0.134411079709395
KJ473822,0.120691,0.206919,0.292225,0.356306,0.407755,0.425253,0.46055,0.445706,0.436405,1,0.448279,1,1,0.175141242937853,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30247,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Tylonycteris pachypus,unknown,2012,"BtTp-BetaCoV/GX2012, complete genome",Tylonycteris bat coronavirus HKU4,258959,-1.03196536677034,0.356306,-0.0887674561169536
KJ477102,0.134027,0.229417,0.306341,0.366353,0.37979,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29908,"Chu,D.K., Poon,L.L., Gomaa,M.M., Shehata,M.M., Perera,R.A., Abu Zeid,D., El Rifay,A.S., Siu,L.Y., Guan,Y., Webby,R.J., Ali,M.A., Peiris,M., Kayali,G., Chu,D.K.W., Poon,L.L.M., Ali,M., Peiris,M.J.S.",24856660,Egypt,Camelus dromedarius,unknown,2013,"Middle East respiratory syndrome coronavirus, complete genome",MERS,9838,-1.00415792951929,0.366353,-0.157038143082583
KJ569769,0.146391,0.242473,0.332274,0.389311,0.410887,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25422,"Wang,L., Zhang,Y., Byrum,B.",24744332,USA: Ohio,Sus scrofa,unknown,2/13/2014,"Porcine coronavirus HKU15 strain IN2847, complete genome",Coronavirus HKU15,9823,-0.943376768921094,0.389311,-0.705208063518536
KJ584356,0.146578,0.243094,0.330914,0.387565,0.410887,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25422,"Wang,L., Byrum,B., Zhang,Y.",25153521,USA: South Dakota,Sus scrofa,unknown,2/20/2014,"Porcine coronavirus HKU15 strain SD3424, complete genome",Coronavirus HKU15,9823,-0.947871702320357,0.387565,-0.735396110541386
KJ584361,0.128626,0.221545,0.305326,0.411439,0.43736,0.451491,0.521616,0.489015,0.501017,1,1,1,1,0.129943502824859,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Wang,L., Hayes,J., Byrum,B., Zhang,Y.",27059242,USA: Ohio,Sus scrofa,unknown,6/14/2013,"Porcine epidemic diarrhea virus strain OH15962, complete genome",Porcine epidemic diarrhea virus,9823,-0.888094508006472,0.411439,0.366753645448187
KJ650098,0.13392,0.227822,0.305832,0.365028,0.373656,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30117,"Raj,V.S., Farag,E.A., Reusken,C.B., Lamers,M.M., Pas,S.D., Voermans,J., Smits,S.L., Osterhaus,A.D., Al-Mawlawi,N., Al-Romaihi,H.E., AlHajri,M.M., El-Sayed,A.M., Mohran,K.A., Ghobashy,H., Alhajri,F., Al-Thani,M., Al-Marri,S.A., El-Maghraby,M.M., Koopmans,M.P., Haagmans,B.L., Stalin Raj,V., Farag,E.A.B.A., Reusken,C.B.E.M., Koopmans,M.P.G.",25075761,Qatar,Camelus dromedarius,unknown,2/16/2014,"Middle East respiratory syndrome coronavirus isolate Camel/Qatar_2_2014, complete genome",MERS,9838,-1.00778121601312,0.365028,-0.181336962409903
KJ713297,0.13392,0.227646,0.305832,0.36244,0.373656,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30114,"Briese,T., Mishra,N., Jain,K., Zalmout,I.S., Jabado,O.J., Karesh,W.B., Daszak,P., Mohammed,O.B., Alagaili,A.N., Lipkin,W.I.",24781747,Saudi Arabia,Camelus dromedarius,oronasopharynx,2013-11,"Middle East respiratory syndrome coronavirus isolate KSA-CAMEL-503, complete genome",MERS,9838,-1.01489633562828,0.36244,-0.292751624536317
KM210277,0.133866,0.227822,0.306853,0.36244,0.375646,0.398189,0.421391,0.382525,0.406368,0.473183,1,1,1,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30031,"Galiano,M., Myers,R., Bermingham,A., Gopal,R., Zambon,M.","",United Kingdom,Homo sapiens,"lung, oronasopharynx",2/13/2013,"Middle East respiratory syndrome coronavirus isolate England/4/2013, complete genome",MERS,9606,-1.01489633562828,0.36244,-0.292751624536317
KM347965,0.124274,0.210464,0.293539,0.385855,0.417565,0.430963,0.494592,0.445706,0.46025,0.473183,0.390467,1,1,0.146892655367232,Ferret coronavirus,Alphacoronavirus,Alphacoronavirus,28434,"Stalin Raj,V., Provacia,L.B.V., Smits,S.L., Osterhaus,A.D.M.E., Haagmans,B.L.","",Netherlands,Mustela putorius,unknown,2010,"Ferret coronavirus isolate FRCoV-NL-2010, complete genome",Ferret coronavirus,9668,-0.95229362775896,0.385855,0.127110718359997
KM349742,0.127777,0.21614,0.281987,0.369069,0.388819,0.419967,0.396903,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",China Rattus coronavirus HKU24,10116,-0.996771660552492,0.369069,0.0198706560214001
KM349743,0.127677,0.215525,0.281217,0.366353,0.38646,0.415046,0.391969,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05009I, complete genome",China Rattus coronavirus HKU24,10116,-1.00415792951929,0.366353,-0.0296630858291753
KM349744,0.127777,0.215986,0.280835,0.3677,0.391254,0.419967,0.396903,0.402409,0.378738,0.357697,0.448279,0.370944,1,0.163841807909605,China Rattus coronavirus HKU24,Betacoronavirus,Betacoronavirus,31249,"Lau,S.K., Woo,P.C., Li,K.S., Tsang,A.K., Fan,R.Y., Luk,H.K., Cai,J.P., Chan,K.H., Zheng,B.J., Wang,M., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Fan,R.Y.Y., Luk,H.K.H., Cai,J.-P., Chan,K.-H., Yuen,K.-Y.",25552712,China,Rattus norvegicus,unknown,5/17/2012,"Betacoronavirus HKU24 strain HKU24-R05010I, complete genome",China Rattus coronavirus HKU24,10116,-1.00048789067491,0.3677,-0.0050513256677994
KM454473,0.125232,0.218326,0.302838,0.373319,0.384171,0.398189,0.402232,0.445706,0.386587,0.41216,0.375332,0.356565,0.35328,0.152542372881356,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27754,"Zhuang,Q.Y., Wang,K.C., Liu,S., Hou,G.Y., Jiang,W.M., Wang,S.C., Li,J.P., Yu,J.M., Chen,J.M., Zhuang,Q., Wang,K., Hou,G., Jiang,W., Wang,S., Li,J., Yu,J., Chen,J.",26053682,China,Anatidae,unknown,2014,"Duck coronavirus isolate DK/GD/27/2014, complete genome",Avian coronavirus,,-0.985321996955274,0.373319,-0.0307192684121745
KM609204,0.127133,0.222533,0.303825,0.39669,0.421136,0.437171,0.494592,0.489015,0.46025,1,1,1,1,0.129943502824859,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28050,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China: JiangXi,Sus scrofa,abdominal cavity,2011-06,"Porcine epidemic diarrhea virus strain PEDV-7C, complete genome",Porcine epidemic diarrhea virus,9823,-0.924600159745296,0.39669,0.121780806238606
KM609210,0.12908,0.217539,0.301863,0.389311,0.424881,0.425253,0.521616,0.532331,0.501017,1,1,1,1,0.141242937853107,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28038,"Sun,M., Ma,J., Wang,Y., Wang,M., Song,W., Zhang,W., Lu,C., Yao,H.",25694517,China: ShanDong,Sus scrofa,abdominal cavity,2014-01,"Porcine epidemic diarrhea virus strain PEDV-LY, complete genome",Porcine epidemic diarrhea virus,9823,-0.943376768921094,0.389311,0.123225721751766
KP118882,0.126152,0.214611,0.296682,0.355132,0.388819,0.410443,0.429237,0.445706,0.436405,0.473183,1,0.425865,1,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27618,"Xu,Q., Zhang,T., Han,Z., Gao,M., Wang,Q., Kong,X., Liu,S.","",China,Gallus gallus,unknown,2014,"Infectious bronchitis virus strain ck/CH/LBJ/140402, complete genome",Avian coronavirus,9031,-1.03526572763282,0.355132,-0.81195520888844
KP118894,0.123234,0.211776,0.292225,0.350598,0.37979,0.415046,0.414374,0.46368,0.46025,0.41216,1,0.425865,1,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27685,"Xu,Q., Zhang,T., Han,Z., Gao,M., Wang,Q., Kong,X., Liu,S.","",China,Gallus gallus,unknown,2009,"Infectious bronchitis virus strain ck/CH/LGD/090907, complete genome",Avian coronavirus,9031,-1.04811501101783,0.350598,-0.706863294376945
KP757890,0.148089,0.24713,0.337203,0.402692,0.421136,0.52992,1,1,1,0.473183,1,1,1,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Dong,N., Fang,L., Zeng,S., Sun,Q., Chen,H., Xiao,S.",26584185,China,Sus scrofa,abdominal cavity,5/24/2004,"Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",Coronavirus HKU15,9823,-0.909583277227199,0.402692,-0.542102199447586
KP757891,0.147645,0.245623,0.333654,0.394783,0.410887,0.480431,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0677966101694915,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25420,"Dong,N., Fang,L., Zeng,S., Sun,Q., Chen,H., Xiao,S.",26584185,China,Sus scrofa,feces,12/26/2014,"Porcine deltacoronavirus isolate CHN-HB-2014, complete genome",Coronavirus HKU15,9823,-0.929419032127012,0.394783,-0.611488312101963
KP849472,0.119517,0.206503,0.281601,0.361176,0.404746,0.459897,0.429237,0.410749,0.436405,0.43468,0.411802,0.425865,0.372583,0.15819209039548,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,30004,"Decaro,N., Mari,V., Elia,G., Lanave,G., Dowgier,G., Colaianni,M.L., Martella,V., Buonavoglia,C., Tempesta,M.",26221765,Italy,Canis lupus familiaris,feces,2003,"Alphacoronavirus 1 strain 23/03, complete genome",Alphacoronavirus 1,9615,-1.01838990482961,0.361176,-0.188790671031993
KP886808,0.0963305,0.139095,0.1688,0.171741,0.167338,0.16464,0.162759,0.160611,0.159932,0.153465,0.150144,0.153014,0.14346,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29723,"Lau,S.K.P., Feng,Y., Chen,H., Luk,H.K.H., Yang,W.-H., Li,K.S.M., Zhang,Y.-Z., Huang,Y., Song,Z.-Z., Chow,W.-N., Fan,R.Y.Y., Ahmed,S., Yeung,H.C., Lam,C.S.F., Cai,J.-P., Chan,J.F.W., Yuen,K.-Y., Zhang,H.-L., Woo,P.C.Y.","",China,Rhinolophus ferrumequinum,unknown,5/23/2013,"Bat SARS-like coronavirus YNLF_31C, complete genome",Bat SARS-like,59479,-1.76176775099942,0.171741,1.26259994616774
KP886809,0.0963635,0.138726,0.1688,0.171626,0.167338,0.164125,0.162063,0.160159,0.159599,0.153136,0.14963,0.152207,0.142367,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29723,"Lau,S.K.P., Feng,Y., Chen,H., Luk,H.K.H., Yang,W.-H., Li,K.S.M., Zhang,Y.-Z., Huang,Y., Song,Z.-Z., Chow,W.-N., Fan,R.Y.Y., Ahmed,S., Yeung,H.C., Lam,C.S.F., Cai,J.-P., Chan,J.F.W., Yuen,K.-Y., Zhang,H.-L., Woo,P.C.Y.","",China,Rhinolophus ferrumequinum,unknown,5/23/2013,"Bat SARS-like coronavirus YNLF_34C, complete genome",Bat SARS-like,59479,-1.76243758825402,0.171626,1.38639209714167
KP981644,0.121514,0.20513,0.286751,0.380928,0.442016,0.451491,0.46055,0.46368,0.419488,1,0.448279,0.370944,0.405585,0.141242937853107,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29278,"Decaro,N., Mari,V., Dowgier,G., Elia,G., Lanave,G., Colaianni,M.L., Buonavoglia,C.",25953186,Italy,Canis lupus familiaris,lung,2005,"Canine coronavirus strain CB/05, complete genome",Alphacoronavirus 1,9615,-0.965144898091675,0.380928,-0.0227807852521357
KR011264,0.134296,0.22835,0.307369,0.369069,0.373656,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30096,"Lu,X., Saeed,A.A.B., Erdman,D.D.","",Saudi Arabia,Homo sapiens,"lung, oronasopharynx",1/21/2015,"Middle East respiratory syndrome coronavirus strain Hu/Riyadh-KSA-2343/2015, complete genome",MERS,9606,-0.996771660552492,0.369069,-0.107504078046168
KR153325,0.128576,0.218643,0.30333,0.416186,0.417565,0.430963,0.494592,0.532331,0.501017,1,1,1,1,0.146892655367232,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,27995,"Mo,W.Y., Luo,J., Zhu,S.H., Zhang,D.T., Tian,Q., Wang,Y.F., Leng,H.P., Lin,Y.Y., Guo,X.F.","",China,Sus scrofa,abdominal cavity,1/1/2014,"Porcine epidemic diarrhea virus strain CH/GDZH02/1401, complete genome",Porcine epidemic diarrhea virus,9823,-0.876623003262557,0.416186,0.635091736894596
KR270796,0.125136,0.209314,0.290931,0.365028,0.43736,0.437171,0.47542,0.431766,0.46025,1,1,1,1,0.096045197740113,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,27765,"Wang,L., Zhang,Y.",26250391,USA: Ohio,Sus scrofa,unknown,7/24/2014,"Porcine respiratory coronavirus strain OH7269, complete genome",Alphacoronavirus 1,9823,-1.00778121601312,0.365028,-0.818762914382756
