Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
HM245925,0.122953,0.201136,0.28716,0.357497,0.391254,0.437171,0.46055,0.420377,0.46025,0.396183,0.375332,1,1,0.124293785310734,Mink coronavirus 1,Alphacoronavirus,Alphacoronavirus,28941,"Vlasova,A.N., Halpin,R., Wang,S., Ghedin,E., Spiro,D.J., Saif,L.J., Spiro,D., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A., Saif,L.",21346029,USA: Wisconsin,Neovison vison,unknown,1/1/1998,"Mink coronavirus strain WD1127, complete genome",Mink coronavirus 1,452646,-0.77598545886895,0.46025,-0.66406390242922
HM245926,0.121468,0.210899,0.293099,0.359932,0.410887,0.493447,0.47542,0.395054,0.436405,0.41216,0.363592,0.425865,0.405585,0.129943502824859,Alphacoronavirus 2,Alphacoronavirus,Alphacoronavirus,28915,"Vlasova,A.N., Halpin,R., Wang,S., Ghedin,E., Spiro,D.J., Saif,L.J., Spiro,D., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Resnick,A., Thovarai,V., Kim,M., Vlasova,A., Saif,L.",21346029,USA: Minnesota,Neovison vison,unknown,1/1/1998,"Mink coronavirus strain WD1133, complete genome",Alphacoronavirus 2,452646,-0.829184567710305,0.436405,-0.817273332762065
HQ012370,0.125861,0.215832,0.29947,0.365028,0.404746,0.509378,0.521616,0.532331,1,1,1,1,1,0.124293785310734,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29266,"Spiro,D., Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Sitz,J., Katzel,D., Li,K., Axelrod,N., Safford,T., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Chang,H.W., Egberink,H.F., Rottier,P.J.","",Netherlands,Felis catus,unknown,1/3/2008,"Feline coronavirus UU24, complete genome",Alphacoronavirus 1,9685,0,1,2.35224821168784
HQ890526,0.0934204,0.139033,0.164283,0.167397,0.163131,0.160874,0.159618,0.154592,0.157167,0.148736,0.145076,0.147091,0.142547,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29646,"Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Katzel,D., Li,K., Axelrod,N., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Eckerle,L.D., Becker,M.M., Donaldson,E.F., Lu,X., Graham,R.L., Baric,R.S., Denison,M.R.","","USA: Nashville, TN",Mus musculus,unknown,10/8/2008,"SARS coronavirus MA15 ExoN1 isolate d2ym1, complete genome",SARS,10090,-1.85044634468821,0.157167,0.72202990498753
JF292915,0.0934838,0.139033,0.164377,0.167397,0.163586,0.161241,0.159885,0.154592,0.157326,0.149038,0.145232,0.147091,0.142728,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29646,"Town,C., Halpin,R., Motley,J., Hostetler,J., Fedorova,N., Overton,L., Stockwell,T., Katzel,D., Li,K., Axelrod,N., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Resnick,A., Thovarai,V., Kim,M., Eckerle,L.D., Becker,M.M., Donaldson,E.F., Lu,X., Graham,R.L., Baric,R.S., Denison,M.R.","","USA: Nashville, TN",Mus musculus,unknown,10/10/2008,"SARS coronavirus MA15 isolate d4ym5, complete genome",SARS,10090,-1.84943519332047,0.157326,0.777674376849793
JF705860,0.12738,0.223533,0.296682,0.363724,0.381949,0.415046,0.46055,0.420377,0.436405,0.473183,0.411802,0.370944,0.372583,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27673,"Yao,S., Liu,X., Zhao,S., Wang,X., Zhou,X.","",China,Anas platyrhynchos,unknown,2004-05,"Duck coronavirus isolate DK/CH/HN/ZZ2004, complete genome",Avian coronavirus,8839,-0.829184567710305,0.436405,-1.02422991291219
JF792616,0.136258,0.227122,0.304323,0.350598,0.384171,0.402044,0.421391,0.402409,0.378738,0.373669,0.390467,0.370944,1,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31286,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Rattus norvegicus,unknown,"","Rat coronavirus isolate 681, complete genome",Murine coronavirus,10116,-0.970910605828797,0.378738,-0.743186547751279
JN547228,0.129029,0.221055,0.306853,0.40695,0.421136,0.469427,0.521616,0.489015,0.501017,1,1,1,1,0.163841807909605,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28026,"Chen,J., Wang,C., Shi,H., Qiu,H.J., Liu,S., Shi,D., Zhang,X., Feng,L.",21980030,China,Sus scrofa,abdominal cavity,1986,"Porcine epidemic diarrhea virus strain CH/S, complete genome",Porcine epidemic diarrhea virus,9823,-0.691115246337226,0.501017,0.0231978251613763
JN874559,0.122859,0.208603,0.290504,0.353975,0.384171,0.394533,0.408026,0.410749,0.501017,0.473183,0.411802,1,0.405585,0.203389830508475,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31100,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2006,"Rabbit coronavirus HKU14 strain HKU14-1, complete genome",Rabbit coronavirus HKU14,9986,-0.691115246337226,0.501017,0.384036098526312
JN874560,0.122812,0.209887,0.288399,0.349503,0.37979,0.394533,0.408026,0.402409,0.46025,0.473183,0.411802,1,0.405585,0.19774011299435,Rabbit coronavirus HKU14,Betacoronavirus,Betacoronavirus,31116,"Lau,S.K., Woo,P.C., Yip,C.C., Fan,R.Y., Huang,Y., Wang,M., Guo,R., Lam,C.S., Tsang,A.K., Lai,K.K., Chan,K.H., Che,X.Y., Zheng,B.J., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Yip,C.C.Y., Fan,R.Y.Y., Guo,R.T., Lam,C.S.F., Lai,K.K.Y.",22398294,China,Oryctolagus cuniculus,unknown,2007,"Rabbit coronavirus HKU14 strain HKU14-3, complete genome",Rabbit coronavirus HKU14,9986,-0.77598545886895,0.46025,0.00618731132456073
JQ023161,0.129841,0.224374,0.310524,0.413778,0.424881,0.451491,0.521616,0.46368,0.46025,1,1,1,1,0.15819209039548,Porcine epidemic diarrhea virus,Alphacoronavirus,Alphacoronavirus,28029,"Park,S.J., Kim,H.K., Song,D.S., An,D.J., Park,B.K., Park,S.-J., Kim,H.-K., Song,D.-S., An,D.-J., Park,B.-K.",22532530,South Korea,Sus scrofa,unknown,2009,"Porcine epidemic diarrhea virus strain virulent DR13, complete genome",Porcine epidemic diarrhea virus,9823,-0.77598545886895,0.46025,-0.354521080121673
JQ065042,0.146953,0.247348,0.333654,0.391095,0.410887,0.469427,0.521616,0.532331,0.46025,0.43468,0.411802,0.391212,0.405585,0.0621468926553672,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25430,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Sus scrofa,unknown,2009,"Porcine coronavirus HKU15 strain HKU15-44, complete genome",Coronavirus HKU15,9823,-0.77598545886895,0.46025,-1.23350756793559
JQ065043,0.148534,0.243511,0.33793,0.398643,0.410887,0.493447,0.521616,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.0847457627118644,Coronavirus HKU15,Deltacoronavirus,Deltacoronavirus,25425,"Woo,P.C., Lau,S.K., Lam,C.S., Lau,C.C., Tsang,A.K., Lau,J.H., Bai,R., Teng,J.L., Tsang,C.C., Wang,M., Zheng,B.J., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lau,C.C.Y., Tsang,A.K.L., Lau,J.H.N., Teng,J.L.L., Tsang,C.C.C., Zheng,B.-J., Chan,K.-H., Yuen,K.-Y.",22278237,China: Hong Kong,Sus scrofa,unknown,2010,"Porcine coronavirus HKU15 strain HKU15-155, complete genome",Coronavirus HKU15,9823,-0.691115246337226,0.501017,-0.698874063171746
JQ404409,0.121468,0.208038,0.288816,0.391095,0.452272,0.459897,0.494592,0.445706,0.46025,1,1,1,1,0.152542372881356,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29462,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H., Jackwood,M.W.","","",Canis lupus familiaris,feces,"","Canine coronavirus strain 1-71, complete genome",Alphacoronavirus 1,9615,-0.77598545886895,0.46025,-0.406078674507389
JQ410000,0.123611,0.211045,0.283154,0.371878,0.428819,0.443972,0.521616,0.532331,0.501017,1,0.411802,1,0.405585,0.186440677966102,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27374,"Crossley,B.M., Mock,R.B., Callison,S.A., Hietala,S.K.","",USA,Vicugna pacos,unknown,2008,"Alpaca respiratory coronavirus isolate CA08-1/2008, complete genome",Human coronavirus 229E,30538,-0.691115246337226,0.501017,0.2293558903782
JQ989268,0.122999,0.2096,0.298531,0.358705,0.404746,0.437171,0.521616,0.489015,0.501017,1,1,1,1,0.141242937853107,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28483,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,Hong Kong,Hipposideros pomona,unknown,2006-10,"Hipposideros bat coronavirus HKU10 isolate TLC1310A, complete genome",Bat coronavirus HKU10,334201,-0.691115246337226,0.501017,-0.182949970059527
JQ989270,0.122346,0.210754,0.295321,0.352834,0.407755,0.437171,0.521616,0.489015,0.501017,0.473183,1,0.425865,0.405585,0.146892655367232,Bat coronavirus HKU10,Alphacoronavirus,Alphacoronavirus,28494,"Lau,S.K., Li,K.S., Tsang,A.K., Shek,C.T., Wang,M., Choi,G.K., Guo,R., Wong,B.H., Poon,R.W., Lam,C.S., Wang,S.Y., Fan,R.Y., Chan,K.H., Zheng,B.J., Woo,P.C., Yuen,K.Y., Lau,S.K.P., Woo,P.C.Y., Li,K.S.M., Tsang,A.K.L., Shek,C.-T., Choi,G.K.Y., Wong,B.H.L., Poon,R.W.S., Lam,C.S.F., Wang,S.Y.H., Fan,R.Y.Y., Chan,K.-H., Zheng,B.-J., Yuen,K.-Y.",22933277,China,Rousettus leschenaultii,unknown,2005-10,"Rousettus bat coronavirus HKU10 isolate 183A, complete genome",Bat coronavirus HKU10,9408,-0.691115246337226,0.501017,-0.131408993538405
JX195177,0.12528,0.215832,0.290079,0.353975,0.37769,0.402044,0.408026,0.402409,0.395649,0.383792,0.363592,0.370944,0.372583,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27692,"Zhao,F., Ma,H.J., Liu,X.L., Guo,H.B., Han,Z.X., Yan,B.L., Shao,Y.H., Sun,C.Y., Kong,X.G., Liu,S.W.","",China,Gallus gallus,unknown,1997,"Infectious bronchitis virus strain ck/CH/LDL/97I substrain P5, complete genome",Avian coronavirus,9031,-0.927227824416544,0.395649,-1.4555481704203
JX503060,0.124084,0.207897,0.289235,0.365028,0.404746,0.443972,0.494592,0.46368,0.501017,0.473183,0.375332,1,0.405585,0.169491525423729,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27263,"Farsani,S.M., Dijkman,R., Jebbink,M.F., Goossens,H., Ieven,M., Deijs,M., Molenkamp,R., van der Hoek,L.",22926811,Netherlands,Homo sapiens,oronasopharynx,2010,"Human coronavirus 229E isolate 0349, complete genome",Human coronavirus 229E,9606,-0.691115246337226,0.501017,0.0747328139658649
JX504050,0.118714,0.200101,0.278949,0.34322,0.393769,0.430963,0.438132,0.532331,0.46025,1,1,1,1,0.112994350282486,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27553,"Lednicky,J.A., Waltzek,T.B., McGeehan,E., Loeb,J.C., Hamilton,S.B., Luetke,M.C.",23805916,USA,Homo sapiens,unknown,2004,"Human coronavirus NL63 isolate NL63/RPTEC/2004, complete genome",Human coronavirus NL63,9606,-0.77598545886895,0.46025,-0.767376847187148
JX860640,0.119831,0.212959,0.277837,0.357497,0.391254,0.419967,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31028,"Lim,S.I., Choi,S., Lim,J.A., Jeoung,H.Y., Song,J.Y., Dela Pena,R.C., An,D.J., Pena,R.Cd.C.",23405345,South Korea,Canis lupus familiaris,lung,2008,"Canine respiratory coronavirus strain K37, complete genome",Betacoronavirus 1,9615,-0.77598545886895,0.46025,-0.0968517116132246
JX869059,0.133492,0.227822,0.309459,0.366353,0.381949,0.419967,0.438132,0.395054,0.436405,0.473183,1,1,1,0.146892655367232,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30119,"van Boheemen,S., de Graaf,M., Lauber,C., Bestebroer,T.M., Raj,V.S., Zaki,A.M., Osterhaus,A.D., Haagmans,B.L., Gorbalenya,A.E., Snijder,E.J., Fouchier,R.A., Victor,S.R., Osterhaus,A.D.M.E., Fouchier,R.A.M.",23170002,"",Homo sapiens,unknown,6/13/2012,"Human betacoronavirus 2c EMC/2012, complete genome",MERS,9606,-0.829184567710305,0.436405,-0.662299286098218
JX993987,0.0994999,0.141726,0.165791,0.171283,0.167943,0.165683,0.166815,0.163079,0.164268,0.156349,0.154268,0.156824,0.14515,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29484,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Rhinolophus pusillus,unknown,2011-09,"Bat coronavirus Rp/Shaanxi2011, complete genome",Bat SARS-like,159858,-1.80625603858076,0.164268,1.04794314368669
JX993988,0.0931673,0.138787,0.16447,0.168706,0.164274,0.160026,0.16234,0.157954,0.157326,0.15413,0.147791,0.149865,0.146706,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29452,"Yang,L., Wu,Z., Ren,X., Yang,F., He,G., Zhang,J., Dong,J., Sun,L., Zhu,Y., Du,J., Zhang,S., Jin,Q., Yang,J., Qian,Z.","23739658, 26433221, 26262818",China,Chaerephon plicatus,unknown,2011,"Bat coronavirus Cp/Yunnan2011, complete genome",Bat SARS-like,478698,-1.84943519332047,0.157326,0.984893827856274
KC175339,0.124465,0.217227,0.287571,0.385855,0.43736,0.443972,0.47542,0.445706,0.501017,0.473183,1,1,1,0.107344632768362,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,29270,"Town,C.D., Halpin,R.A., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Bishop,B., Chen,H., Edworthy,P., Gupta,N., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Regan,A., Wentworth,D.E., Whittaker,G.","",Germany,Canis lupus familiaris,unknown,1971,"Canine coronavirus strain 171, complete genome",Alphacoronavirus 1,9615,-0.691115246337226,0.501017,-0.492352131725889
KC545383,0.122719,0.211629,0.293099,0.348422,0.38646,0.394533,0.47542,0.402409,0.436405,1,1,0.425865,1,0.169491525423729,Hedgehog coronavirus 1,Betacoronavirus,Betacoronavirus,30148,"Corman,V.M., Kallies,R., Philipps,H., Gopner,G., Muller,M.A., Eckerle,I., Brunink,S., Drosten,C., Drexler,J.F.",24131722,Germany,Erinaceus europaeus,feces,2012,"Betacoronavirus Erinaceus/VMC/DEU/2012 isolate ErinaceusCoV/2012-174/GER/2012, complete genome",Hedgehog coronavirus 1,9365,-0.829184567710305,0.436405,-0.455917596292208
KC545386,0.121377,0.214157,0.297602,0.351708,0.37769,0.402044,0.46055,0.445706,0.501017,1,1,1,1,0.163841807909605,Hedgehog coronavirus 1,Betacoronavirus,Betacoronavirus,30175,"Corman,V.M., Kallies,R., Philipps,H., Gopner,G., Muller,M.A., Eckerle,I., Brunink,S., Drosten,C., Drexler,J.F.",24131722,Germany,Erinaceus europaeus,feces,2012,"Betacoronavirus Erinaceus/VMC/DEU/2012 isolate ErinaceusCoV/2012-216/GER/2012, complete genome",Hedgehog coronavirus 1,9365,-0.691115246337226,0.501017,0.0231978251613763
KC667074,0.13392,0.227471,0.305326,0.365028,0.373656,0.410443,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30112,"Cotten,M., Lam,T.T., Watson,S.J., Palser,A.L., Petrova,V., Grant,P., Pybus,O.G., Rambaut,A., Guan,Y., Pillay,D., Kellam,P., Nastouli,E., Cotten,M.L., Palser,A., Pybus,O.",23693015,United Kingdom: England,Homo sapiens,unknown,9/19/2012,"Human betacoronavirus 2c England-Qatar/2012, complete genome",MERS,9606,-0.900496125975514,0.406368,-0.885306485048627
KC869678,0.130045,0.219921,0.308932,0.374785,0.373656,0.398189,0.438132,0.377093,0.386587,0.36511,0.354002,0.356565,0.320287,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30111,"Ithete,N.L., Stoffberg,S., Corman,V.M., Cottontail,V.M., Richards,L.R., Schoeman,M.C., Drosten,C., Drexler,J.F., Preiser,W., Stoffberg Hockey,S., Richards,L.","24050621, 25031349",South Africa,Neoromicia capensis,unknown,2011,"Coronavirus Neoromicia/PML-PHE1/RSA/2011, complete genome",MERS,110938,-0.950398339260615,0.386587,-0.922558101385876
KC881005,0.0946025,0.137027,0.165128,0.164952,0.158318,0.158363,0.158432,0.153115,0.151878,0.146235,0.143097,0.142636,0.137268,0.768361581920904,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29787,"Ge,X.Y., Li,J.L., Yang,X.L., Chmura,A.A., Zhu,G., Epstein,J.H., Mazet,J.K., Hu,B., Zhang,W., Peng,C., Zhang,Y.J., Luo,C.M., Tan,B., Wang,N., Zhu,Y., Crameri,G., Zhang,S.Y., Wang,L.F., Daszak,P., Shi,Z.L., Ge,X.-Y., Li,J.-L., Yang,X.-L., Zhang,Y.-J., Luo,C.-M., Wang,L.-F., Shi,Z.-L.",24172901,China,Rhinolophus sinicus,unknown,4/17/2011,"Bat SARS-like coronavirus RsSHC014, complete genome",Bat SARS-like,89399,-1.88467771199599,0.151878,0.952510536968489
KC881006,0.0938335,0.136192,0.163818,0.164223,0.158002,0.159071,0.158172,0.152456,0.153486,0.145949,0.144153,0.143129,0.13759,0.768361581920904,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29792,"Ge,X.Y., Li,J.L., Yang,X.L., Chmura,A.A., Zhu,G., Epstein,J.H., Mazet,J.K., Hu,B., Zhang,W., Peng,C., Zhang,Y.J., Luo,C.M., Tan,B., Wang,N., Zhu,Y., Crameri,G., Zhang,S.Y., Wang,L.F., Daszak,P., Shi,Z.L., Ge,X.-Y., Li,J.-L., Yang,X.-L., Zhang,Y.-J., Luo,C.-M., Wang,L.-F., Shi,Z.-L.",24172901,China,Rhinolophus sinicus,unknown,3/19/2012,"Bat SARS-like coronavirus Rs3367, complete genome",Bat SARS-like,89399,-1.87414592132606,0.153486,0.993182573015525
KF294457,0.093357,0.13842,0.158098,0.161382,0.156341,0.156743,0.156758,0.147439,0.147322,0.143988,0.142209,0.140091,0.13538,0.751412429378531,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29676,"","","",Rhinolophus monoceros,"","",Bat SARS-like coronavirus,SARS-like,,-1.9151346116082,0.147322,0.679641902048905
KF367457,0.0938654,0.136728,0.164939,0.166217,0.159275,0.161241,0.159485,0.154321,0.154082,0.147544,0.145545,0.14464,0.138243,0.768361581920904,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30309,"Ge,X.Y., Li,J.L., Yang,X.L., Chmura,A.A., Zhu,G., Epstein,J.H., Mazet,J.K., Hu,B., Zhang,W., Peng,C., Zhang,Y.J., Luo,C.M., Tan,B., Wang,N., Zhu,Y., Crameri,G., Zhang,S.Y., Wang,L.F., Daszak,P., Shi,Z.L., Ge,X.-Y., Li,J.-L., Yang,X.-L., Zhang,Y.-J., Luo,C.-M., Zhang,S.-Y., Wang,L.-F., Shi,Z.-L.",24172901,China,Rhinolophus sinicus,unknown,2012-09,"Bat SARS-like coronavirus WIV1, complete genome",Bat SARS-like,89399,-1.87027035074658,0.154082,1.0081525429918
KF430219,0.133226,0.217696,0.311601,0.379349,0.421136,0.430963,0.46055,0.532331,0.501017,0.473183,1,1,1,0.112994350282486,Bat coronavirus CDPHE15,Alphacoronavirus,Alphacoronavirus,28035,"Town,C.D., Halpin,R.A., Nguyen,A., Motley,J., Ransier,A., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Li,K., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Dominguez,S., Wentworth,D.E., Holmes,K.","","USA: Boulder County, CO",Myotis lucifugus,unknown,8/7/2006,"Bat coronavirus CDPHE15/USA/2006, complete genome",Bat coronavirus CDPHE15,59463,-0.691115246337226,0.501017,-0.440759350030631
KF530105,0.119115,0.198193,0.278206,0.338329,0.388819,0.419967,0.414374,1,0.436405,0.473183,0.375332,0.425865,0.372583,0.11864406779661,Human coronavirus NL63,Alphacoronavirus,Alphacoronavirus,27413,"Town,C.D., Halpin,R.A., Ransier,A., Fedorova,N., Tsitrin,T., Stockwell,T., Amedeo,P., Appalla,L., Bishop,B., Edworthy,P., Gupta,N., Hoover,J., Katzel,D., Schobel,S., Shrivastava,S., Thovarai,V., Wang,S., Talbot,H.K., Wentworth,D.E., Williams,J.V.","","USA: Nashville, TN",Homo sapiens,unknown,2/23/2001,"Human coronavirus NL63 strain NL63/human/USA/012-31/2001, complete genome",Human coronavirus NL63,9606,-0.829184567710305,0.436405,-0.920700426002872
KF569996,0.0956082,0.13643,0.160105,0.164327,0.158636,0.159547,0.157397,0.152982,0.151305,0.146523,0.143396,0.146025,0.139407,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29805,"He,B., Zhang,Y., Xu,L., Yang,W., Yang,F., Feng,Y., Xia,L., Zhou,J., Zhen,W., Guo,H., Zhang,H., Tu,C.",24719429,China,Rhinolophus affinis,unknown,2011,"Rhinolophus affinis coronavirus isolate LYRa11, complete genome",Severe acute respiratory syndrome-related coronavirus,59477,-1.88845761180723,0.151305,0.834278436955736
KF636752,0.12669,0.214915,0.28394,0.332821,0.356174,0.365642,0.379045,0.367471,0.345855,0.351159,0.338871,0.336302,0.35328,0.265536723163842,Bat Hp-betacoronavirus Zhejiang2013,Betacoronavirus,Betacoronavirus,31491,"Wu,Z., Yang,L., Ren,X., Zhang,J., Yang,F., Zhang,S., Jin,Q., He,G., Yang,J., Qian,Z., Dong,J., Sun,L., Zhu,Y., Du,J.","26433221, 26262818",China,Hipposideros pratti,unknown,4/29/2013,"Bat Hp-betacoronavirus/Zhejiang2013, complete genome",Bat Hp-betacoronavirus Zhejiang2013,188569,-1.06173566690545,0.345855,-0.473506684701318
KF906249,0.118537,0.210031,0.276015,0.355132,0.40185,0.415046,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31052,"Woo,P.C., Lau,S.K., Wernery,U., Wong,E.Y., Tsang,A.K., Johnson,B., Yip,C.C., Lau,C.C., Sivakumar,S., Cai,J.P., Fan,R.Y., Chan,K.H., Mareena,R., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Wong,E.Y.M., Tsang,A.K.L., Yip,C.C.Y., Lau,C.C.Y., Cai,J.-P., Fan,R.Y.Y., Chan,K.-H., Yuen,K.-Y.",24655427,United Arab Emirates: Dubai,Camelus bactrianus,unknown,4/3/2013,"Dromedary camel coronavirus HKU23 strain HKU23-265F, complete genome",Betacoronavirus 1,9837,-0.77598545886895,0.46025,-0.0968517116132246
KF917527,0.134404,0.22906,0.306341,0.363724,0.373656,0.40612,0.421391,0.382525,0.406368,0.473183,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29851,"Azhar,E.I., El-Kafrawy,S.A., Farraj,S.A., Hassan,A.M., Al-Saeed,M.S., Hashem,A.M., Madani,T.A., Alsaeed,M.S., Alawi,M.M.",24896817,Saudi Arabia,Camelus dromedarius,unknown,11/8/2013,"Middle East respiratory syndrome coronavirus isolate MERS-CoV-Jeddah-Camel-1, complete genome",MERS,9838,-0.900496125975514,0.406368,-0.885306485048627
KF923886,0.119338,0.208179,0.281987,0.355132,0.388819,0.430963,0.421391,0.420377,0.436405,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30719,"Zhang,Y., Ren,L., Wang,J.","",China: Beijing,Homo sapiens,oronasopharynx,2010-03,"Human coronavirus OC43 isolate 1908A/2010, complete genome",Human coronavirus OC43,9606,-0.829184567710305,0.436405,-0.249737852354639
KF923890,0.119115,0.205814,0.281217,0.358705,0.38646,0.425253,0.429237,0.420377,0.46025,0.473183,0.411802,0.391212,0.405585,0.19774011299435,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30713,"Zhang,Y., Ren,L., Wang,J.","",China: Beijing,Homo sapiens,oronasopharynx,2007-04,"Human coronavirus OC43 isolate 39A/2007, complete genome",Human coronavirus OC43,9606,-0.77598545886895,0.46025,0.00618731132456073
